,fips,year,num_ind,agi
79555,36067,2006,1812,54961000
79556,36067,2007,2148,47760000
79557,36067,2008,1596,68135000
79558,36067,2009,666,38370000
79559,36067,2010,843,29635000
79560,36067,2011,1725,60054000
79561,36067,2012,1433,59004000
79562,36067,2013,2002,183912000
79563,36067,2014,1186,30704000
79564,36067,2015,769,32492000
79565,36067,2016,2597,225823000
79566,36067,2017,3647,136781000
79567,36067,2018,1559,74313000
79568,36067,2019,1356,68302000
79569,36069,1993,-561,-13560000
79570,36069,1994,-494,-13320000
79571,36069,1995,-225,-11051000
79572,36069,1996,-815,-19027000
79573,36069,1997,-315,-9040000
79574,36069,1998,-139,-11197000
79575,36069,1999,-267,-10304000
79576,36069,2000,-490,-15119000
79577,36069,2001,-300,-22859000
79578,36069,2002,-493,-25260000
79579,36069,2003,-458,-22833000
79580,36069,2004,-701,-24150000
79581,36069,2005,-562,-12340000
79582,36069,2006,-50,-11848000
79583,36069,2007,-189,-20824000
79584,36069,2008,-341,62000
79585,36069,2009,-413,-21189000
79586,36069,2010,-454,-21569000
79587,36069,2011,-268,-24426000
79588,36069,2012,-517,-33997000
79589,36069,2013,-558,-22731000
79590,36069,2014,-469,-66988000
79591,36069,2015,-46,-18625000
79592,36069,2016,-615,-11997000
79593,36069,2017,-871,-38460000
79594,36069,2018,-258,-31306000
79595,36069,2019,-516,-19356000
79596,36071,1993,-944,-31421000
79597,36071,1994,134,-4729000
79598,36071,1995,-49,-9393000
79599,36071,1996,128,-3703000
79600,36071,1997,-255,-14204000
79601,36071,1998,-145,-8691000
79602,36071,1999,-1510,-52177000
79603,36071,2000,-2731,-57817000
79604,36071,2001,-2685,-68908000
79605,36071,2002,-3762,-121820000
79606,36071,2003,-4039,-119878000
79607,36071,2004,-2341,-75795000
79608,36071,2005,-680,-71111000
79609,36071,2006,-643,-37334000
79610,36071,2007,-122,-31516000
79611,36071,2008,-149,-10215000
79612,36071,2009,-471,-2684000
79613,36071,2010,158,-1992000
79614,36071,2011,1141,56734000
79615,36071,2012,1470,-37756000
79616,36071,2013,1545,42807000
79617,36071,2014,222,13550000
79618,36071,2015,-424,4429000
79619,36071,2016,-96,13655000
79620,36071,2017,-629,-17078000
79621,36071,2018,-925,5250000
79622,36071,2019,-1362,4221000
79623,36073,1993,-250,-3254000
79624,36073,1994,-226,-2540000
79625,36073,1995,-315,-2049000
79626,36073,1996,-56,-1607000
79627,36073,1997,-71,-2167000
79628,36073,1998,-7,-611000
79629,36073,1999,-223,-1938000
79630,36073,2000,4,2351000
79631,36073,2001,-68,3386000
79632,36073,2002,69,-171000
79633,36073,2003,48,643000
79634,36073,2004,-170,-1569000
79635,36073,2005,73,-313000
79636,36073,2006,-14,-241000
79637,36073,2007,33,939000
79638,36073,2008,111,1736000
79639,36073,2009,80,13493000
79640,36073,2010,-4,4874000
79641,36073,2011,60,-154000
79642,36073,2012,25,1692000
79643,36073,2013,219,3015000
79644,36073,2014,101,3110000
79645,36073,2015,18,2972000
79646,36073,2016,-12,-1109000
79647,36073,2017,59,-2140000
79648,36073,2018,-17,1147000
79649,36073,2019,-59,354000
79650,36075,1993,-132,-1688000
79651,36075,1994,118,1978000
79652,36075,1995,-206,-2031000
79653,36075,1996,-77,-841000
79654,36075,1997,-62,3071000
79655,36075,1998,404,7701000
79656,36075,1999,-19,2931000
79657,36075,2000,-132,-838000
79658,36075,2001,400,8972000
79659,36075,2002,120,3068000
79660,36075,2003,-330,-4280000
79661,36075,2004,-1,848000
79662,36075,2005,335,6335000
79663,36075,2006,82,1454000
79664,36075,2007,229,8167000
79665,36075,2008,93,5179000
79666,36075,2009,222,4005000
79667,36075,2010,109,2247000
79668,36075,2011,-106,634000
79669,36075,2012,429,12138000
79670,36075,2013,10,1128000
79671,36075,2014,116,8624000
79672,36075,2015,116,3682000
79673,36075,2016,153,11773000
79674,36075,2017,-163,2013000
79675,36075,2018,-98,1077000
79676,36075,2019,125,7183000
79677,36079,1993,-970,-24849000
79678,36079,1994,-793,-24195000
79679,36079,1995,-900,-21732000
79680,36079,1996,-775,-9847000
79681,36079,1997,-1104,-32640000
79682,36079,1998,-728,-18897000
79683,36079,1999,-958,-18170000
79684,36079,2000,-1028,-38418000
79685,36079,2001,-696,-28703000
79686,36079,2002,-951,-36762000
79687,36079,2003,-634,-21784000
79688,36079,2004,-519,-40046000
79689,36079,2005,-202,-6060000
79690,36079,2006,-139,-6143000
79691,36079,2007,-392,-18775000
79692,36079,2008,-199,-19914000
79693,36079,2009,-234,-13217000
79694,36079,2010,-249,-9733000
79695,36079,2011,-295,-8591000
79696,36079,2012,-201,-43402000
79697,36079,2013,-287,-12559000
79698,36079,2014,-452,-25779000
79699,36079,2015,-272,-11156000
79700,36079,2016,-546,-28264000
79701,36079,2017,-1356,-41855000
79702,36079,2018,-523,-23642000
79703,36079,2019,-377,-29892000
79704,36077,1993,-275,-4926000
79705,36077,1994,-109,-1777000
79706,36077,1995,-132,-2399000
79707,36077,1996,-184,-4281000
79708,36077,1997,-212,-2728000
79709,36077,1998,-137,-785000
79710,36077,1999,-139,-3404000
79711,36077,2000,-14,-3246000
79712,36077,2001,-99,-1507000
79713,36077,2002,-285,-7054000
79714,36077,2003,-50,-11352000
79715,36077,2004,-66,-2639000
79716,36077,2005,-153,-5715000
79717,36077,2006,62,-115000
79718,36077,2007,18,3974000
79719,36077,2008,94,1325000
79720,36077,2009,94,-1155000
79721,36077,2010,-82,-3703000
79722,36077,2011,-93,-2839000
79723,36077,2012,239,3421000
79724,36077,2013,-14,-1534000
79725,36077,2014,23,1123000
79726,36077,2015,-72,537000
79727,36077,2016,-142,-1868000
79728,36077,2017,-134,-5148000
79729,36077,2018,82,267000
79730,36077,2019,-165,-2319000
79731,37133,1993,3779,30653000
79732,37133,1994,907,7085000
79733,37133,1995,2084,19037000
79734,37133,1996,1703,14416000
79735,37133,1997,1973,18683000
79736,37133,1998,1769,19605000
79737,37133,1999,3079,41300000
79738,37133,2000,2287,26277000
79739,37133,2001,3484,50678000
79740,37133,2002,2032,31492000
79741,37133,2003,4242,59315000
79742,37133,2004,-396,-5070000
79743,37133,2005,3117,34197000
79744,37133,2006,1862,19704000
79745,37133,2007,1777,20977000
79746,37133,2008,1025,23040000
79747,37133,2009,-88,250000
79748,37133,2010,-37,525000
79749,37133,2011,3532,52530000
79750,37133,2012,1583,1995000
79751,37133,2013,3125,51575000
79752,37133,2014,1924,23090000
79753,37133,2015,-530,-4559000
79754,37133,2016,2163,27454000
79755,37133,2017,2297,31571000
79756,37133,2018,323,5714000
79757,37133,2019,1313,6028000
79758,37135,1993,-885,-22407000
79759,37135,1994,-921,-21838000
79760,37135,1995,-684,-23187000
79761,37135,1996,15,-3247000
79762,37135,1997,55,3565000
79763,37135,1998,250,-4616000
79764,37135,1999,121,2836000
79765,37135,2000,247,7099000
79766,37135,2001,587,8133000
79767,37135,2002,3231,111283000
79768,37135,2003,1218,36683000
79769,37135,2004,1338,43609000
79770,37135,2005,585,1758000
79771,37135,2006,271,-4396000
79772,37135,2007,330,-1691000
79773,37135,2008,218,-4787000
79774,37135,2009,-45,-2331000
79775,37135,2010,126,-19919000
79776,37135,2011,489,13573000
79777,37135,2012,261,-21598000
79778,37135,2013,99,2730000
79779,37135,2014,450,351000
79780,37135,2015,362,15243000
79781,37135,2016,692,3497000
79782,37135,2017,130,-4376000
79783,37135,2018,511,17859000
79784,37135,2019,642,-848000
79785,37131,1993,65,339000
79786,37131,1994,7,563000
79787,37131,1995,-71,-1028000
79788,37131,1996,-71,-477000
79789,37131,1997,-110,-965000
79790,37131,1998,4,839000
79791,37131,1999,83,676000
79792,37131,2000,116,1389000
79793,37131,2001,205,1925000
79794,37131,2002,5,-33000
79795,37131,2003,173,2364000
79796,37131,2004,57,885000
79797,37131,2005,79,1956000
79798,37131,2006,140,1648000
79799,37131,2007,114,1991000
79800,37131,2008,167,1942000
79801,37131,2009,112,941000
79802,37131,2010,131,1891000
79803,37131,2011,87,1104000
79804,37131,2012,137,1292000
79805,37131,2013,147,1686000
79806,37131,2014,4,1400000
79807,37131,2015,-6,789000
79808,37131,2016,136,1621000
79809,37131,2017,62,1837000
79810,37131,2018,58,669000
79811,37131,2019,16,-1185000
79812,37129,1993,-1561,-45794000
79813,37129,1994,-1930,-55796000
79814,37129,1995,-2473,-70552000
79815,37129,1996,-1624,-57371000
79816,37129,1997,-1488,-55998000
79817,37129,1998,-988,-28818000
79818,37129,1999,16,-20480000
79819,37129,2000,109,-30744000
79820,37129,2001,-481,-42442000
79821,37129,2002,-787,-34974000
79822,37129,2003,-724,-28160000
79823,37129,2004,-2455,-75939000
79824,37129,2005,-2864,-91612000
79825,37129,2006,-955,-49020000
79826,37129,2007,-337,-47575000
79827,37129,2008,352,-28541000
79828,37129,2009,305,-19650000
79829,37129,2010,-804,-20155000
79830,37129,2011,153,-20996000
79831,37129,2012,-1012,-38512000
79832,37129,2013,-798,-88615000
79833,37129,2014,12,-19724000
79834,37129,2015,96,-52558000
79835,37129,2016,-311,-47378000
79836,37129,2017,-1116,-150497000
79837,37129,2018,-67,-65884000
79838,37129,2019,244,-72376000
79839,37159,1993,-368,-3124000
79840,37159,1994,-911,-9128000
79841,37159,1995,-623,-6833000
79842,37159,1996,-983,-11138000
79843,37159,1997,-531,-6523000
79844,37159,1998,-453,-6661000
79845,37159,1999,-301,-7645000
79846,37159,2000,-97,0
79847,37159,2001,-267,-6025000
79848,37159,2002,105,-717000
79849,37159,2003,281,5426000
79850,37159,2004,353,1640000
79851,37159,2005,138,4171000
79852,37159,2006,-103,-1569000
79853,37159,2007,-379,-11710000
79854,37159,2008,-954,-22969000
79855,37159,2009,-288,-6120000
79856,37159,2010,411,2778000
79857,37159,2011,625,12110000
79858,37159,2012,-287,-3456000
79859,37159,2013,-20,3391000
79860,37159,2014,55,-1760000
79861,37159,2015,161,5345000
79862,37159,2016,-445,-8499000
79863,37159,2017,-1035,-25796000
79864,37159,2018,-330,-16539000
79865,37159,2019,-736,-20769000
79866,37157,1993,-186,2471000
79867,37157,1994,70,1947000
79868,37157,1995,-184,-2667000
79869,37157,1996,-214,3498000
79870,37157,1997,-91,446000
79871,37157,1998,40,-1019000
79872,37157,1999,77,3340000
79873,37157,2000,204,2439000
79874,37157,2001,134,1436000
79875,37157,2002,-85,-1097000
79876,37157,2003,146,3877000
79877,37157,2004,191,4089000
79878,37157,2005,54,3053000
79879,37157,2006,82,1255000
79880,37157,2007,80,-938000
79881,37157,2008,-58,-2664000
79882,37157,2009,-95,-5430000
79883,37157,2010,43,3126000
79884,37157,2011,214,4029000
79885,37157,2012,266,3285000
79886,37157,2013,68,1186000
79887,37157,2014,-32,17123000
79888,37157,2015,6,-12408000
79889,37157,2016,49,-4267000
79890,37157,2017,-104,-2078000
79891,37157,2018,-237,-6085000
79892,37157,2019,-157,-3438000
79893,37161,1993,-13,126000
79894,37161,1994,34,654000
79895,37161,1995,8,-237000
79896,37161,1996,210,3820000
79897,37161,1997,-139,-2390000
79898,37161,1998,-90,-1205000
79899,37161,1999,-85,-664000
79900,37161,2000,50,1339000
79901,37161,2001,170,1758000
79902,37161,2002,105,-865000
79903,37161,2003,-99,-971000
79904,37161,2004,321,4259000
79905,37161,2005,57,1095000
79906,37161,2006,59,-212000
79907,37161,2007,247,4003000
79908,37161,2008,11,-714000
79909,37161,2009,66,3900000
79910,37161,2010,28,-709000
79911,37161,2011,37,1457000
79912,37161,2012,620,4248000
79913,37161,2013,30,1462000
79914,37161,2014,137,1173000
79915,37161,2015,-127,-1044000
79916,37161,2016,165,3650000
79917,37161,2017,-90,-271000
79918,37161,2018,-168,-4690000
79919,37161,2019,-140,-1842000
79920,37155,1993,-175,1939000
79921,37155,1994,-102,1586000
79922,37155,1995,44,2930000
79923,37155,1996,-17,5666000
79924,37155,1997,42,3239000
79925,37155,1998,-118,1269000
79926,37155,1999,184,5777000
79927,37155,2000,434,6967000
79928,37155,2001,624,8422000
79929,37155,2002,334,4051000
79930,37155,2003,392,6786000
79931,37155,2004,480,7812000
79932,37155,2005,77,6080000
79933,37155,2006,329,6725000
79934,37155,2007,231,6447000
79935,37155,2008,128,3223000
79936,37155,2009,131,2371000
79937,37155,2010,55,5004000
79938,37155,2011,-69,2057000
79939,37155,2012,-114,-525000
79940,37155,2013,218,8187000
79941,37155,2014,383,5569000
79942,37155,2015,313,7865000
79943,37155,2016,771,16005000
79944,37155,2017,897,18525000
79945,37155,2018,865,14597000
79946,37155,2019,865,19303000
79947,37153,1993,-73,-16000
79948,37153,1994,122,793000
79949,37153,1995,-48,988000
79950,37153,1996,213,3063000
79951,37153,1997,21,536000
79952,37153,1998,205,3482000
79953,37153,1999,362,5881000
79954,37153,2000,160,4764000
79955,37153,2001,214,2968000
79956,37153,2002,115,3666000
79957,37153,2003,269,3837000
79958,37153,2004,105,1610000
79959,37153,2005,33,1597000
79960,37153,2006,393,6693000
79961,37153,2007,58,758000
79962,37153,2008,102,3484000
79963,37153,2009,14,2135000
79964,37153,2010,180,1938000
79965,37153,2011,80,1296000
79966,37153,2012,97,3367000
79967,37153,2013,126,3521000
79968,37153,2014,285,6142000
79969,37153,2015,323,5368000
79970,37153,2016,98,3329000
79971,37153,2017,145,4649000
79972,37153,2018,176,3073000
79973,37153,2019,-64,1390000
79974,37171,1993,42,2390000
79975,37171,1994,26,387000
79976,37171,1995,-196,-2864000
79977,37171,1996,113,-1263000
79978,37171,1997,-104,-1776000
79979,37171,1998,-129,-1247000
79980,37171,1999,-9,744000
79981,37171,2000,274,4882000
79982,37171,2001,67,3130000
79983,37171,2002,-136,1453000
79984,37171,2003,149,5094000
79985,37171,2004,251,5909000
79986,37171,2005,84,68000
79987,37171,2006,219,3412000
79988,37171,2007,130,2341000
79989,37171,2008,-33,-17336000
79990,37171,2009,37,3326000
79991,37171,2010,167,-135000
79992,37171,2011,235,2142000
79993,37171,2012,424,9412000
79994,37171,2013,616,-11540000
79995,37171,2014,122,2263000
79996,37171,2015,320,6209000
79997,37171,2016,90,-1945000
79998,37171,2017,129,2565000
79999,37171,2018,-9,-1213000
80000,37171,2019,194,5184000
80001,37169,1993,-119,-2199000
80002,37169,1994,-387,-2831000
80003,37169,1995,-365,-6578000
80004,37169,1996,-553,-8060000
80005,37169,1997,-351,-4605000
80006,37169,1998,-347,-2909000
80007,37169,1999,-418,-9235000
80008,37169,2000,-361,-8026000
80009,37169,2001,24,-48000
80010,37169,2002,124,267000
80011,37169,2003,-144,-2041000
80012,37169,2004,-130,-2943000
80013,37169,2005,-90,-886000
80014,37169,2006,-139,-2711000
80015,37169,2007,62,-1133000
80016,37169,2008,10,-669000
80017,37169,2009,-39,-2648000
80018,37169,2010,-108,-3331000
80019,37169,2011,73,544000
80020,37169,2012,14,-435000
80021,37169,2013,-53,-1303000
80022,37169,2014,-74,-1130000
80023,37169,2015,-54,-5228000
80024,37169,2016,58,953000
80025,37169,2017,-178,-383000
80026,37169,2018,-21,-1224000
80027,37169,2019,-202,-6933000
80028,37179,1993,-1085,-16436000
80029,37179,1994,-1426,-22641000
80030,37179,1995,-1614,-20985000
80031,37179,1996,-917,-24245000
80032,37179,1997,-1220,-29492000
80033,37179,1998,-1579,-39956000
80034,37179,1999,-4717,-114090000
80035,37179,2000,-3162,-91205000
80036,37179,2001,-2613,-71454000
80037,37179,2002,-3281,-105440000
80038,37179,2003,-2748,-79645000
80039,37179,2004,-3485,-109250000
80040,37179,2005,-4782,-185948000
80041,37179,2006,-6510,-225301000
80042,37179,2007,-7180,-239824000
80043,37179,2008,-5320,-191068000
80044,37179,2009,-2131,-91473000
80045,37179,2010,-1504,-62398000
80046,37179,2011,-803,-61113000
80047,37179,2012,-1472,-79111000
80048,37179,2013,-3105,-107909000
80049,37179,2014,-1988,-73531000
80050,37179,2015,-685,-37175000
80051,37179,2016,-1896,-93049000
80052,37179,2017,-3908,-175686000
80053,37179,2018,-2640,-137213000
80054,37179,2019,-2043,-91185000
80055,37177,1993,6,170000
80056,37177,1994,-8,-14000
80057,37177,1995,46,383000
80058,37177,1996,0,21000
80059,37177,1997,20,-59000
80060,37177,1998,8,48000
80061,37177,1999,46,395000
80062,37177,2000,26,296000
80063,37177,2001,8,-193000
80064,37177,2002,-5,-21000
80065,37177,2003,-50,-222000
80066,37177,2004,39,290000
80067,37177,2005,-35,-464000
80068,37177,2006,-30,-514000
80069,37177,2007,-11,-113000
80070,37177,2008,61,755000
80071,37177,2009,6,52000
80072,37177,2010,-46,-534000
80073,37177,2011,3,65000
80074,37177,2012,-56,-543000
80075,37177,2013,11,208000
80076,37177,2014,0,0
80077,37177,2015,0,0
80078,37177,2016,40,552000
80079,37177,2017,-53,-728000
80080,37177,2018,0,0
80081,37177,2019,0,0
80082,37175,1993,-111,-613000
80083,37175,1994,-95,-2863000
80084,37175,1995,18,137000
80085,37175,1996,-125,-1664000
80086,37175,1997,21,1109000
80087,37175,1998,-110,-8636000
80088,37175,1999,-47,-1473000
80089,37175,2000,50,45000
80090,37175,2001,42,-3520000
80091,37175,2002,48,2201000
80092,37175,2003,40,2542000
80093,37175,2004,157,4951000
80094,37175,2005,41,2206000
80095,37175,2006,107,2983000
80096,37175,2007,36,1248000
80097,37175,2008,29,-2012000
80098,37175,2009,-76,-1894000
80099,37175,2010,-39,1099000
80100,37175,2011,150,2285000
80101,37175,2012,-128,-4014000
80102,37175,2013,-27,-1639000
80103,37175,2014,78,3653000
80104,37175,2015,9,58000
80105,37175,2016,13,1334000
80106,37175,2017,-308,-10581000
80107,37175,2018,-123,2497000
80108,37175,2019,53,-4344000
80109,37173,1993,-6,-160000
80110,37173,1994,49,336000
80111,37173,1995,56,918000
80112,37173,1996,-3,-176000
80113,37173,1997,46,1057000
80114,37173,1998,86,1065000
80115,37173,1999,113,752000
80116,37173,2000,41,87000
80117,37173,2001,86,1997000
80118,37173,2002,81,1496000
80119,37173,2003,82,712000
80120,37173,2004,43,930000
80121,37173,2005,26,72000
80122,37173,2006,26,103000
80123,37173,2007,-80,-1000000
80124,37173,2008,12,110000
80125,37173,2009,40,66000
80126,37173,2010,60,999000
80127,37173,2011,-29,-205000
80128,37173,2012,389,6129000
80129,37173,2013,90,772000
80130,37173,2014,8,1237000
80131,37173,2015,-31,-937000
80132,37173,2016,38,1544000
80133,37173,2017,-65,-1281000
80134,37173,2018,70,2872000
80135,37173,2019,-22,-778000
80136,37167,1993,-175,-2446000
80137,37167,1994,-186,-4822000
80138,37167,1995,-157,-2872000
80139,37167,1996,-287,-3726000
80140,37167,1997,-308,-3424000
80141,37167,1998,-139,-2710000
80142,37167,1999,-202,-28000
80143,37167,2000,-73,4444000
80144,37167,2001,-5,119000
80145,37167,2002,390,4707000
80146,37167,2003,-20,1724000
80147,37167,2004,164,640000
80148,37167,2005,11,1699000
80149,37167,2006,27,-2240000
80150,37167,2007,-239,-6020000
80151,37167,2008,-123,-3180000
80152,37167,2009,182,4305000
80153,37167,2010,-93,-1278000
80154,37167,2011,87,2075000
80155,37167,2012,112,2299000
80156,37167,2013,-141,9677000
80157,37167,2014,6,1808000
80158,37167,2015,-26,290000
80159,37167,2016,-227,-6736000
80160,37167,2017,-705,-16446000
80161,37167,2018,-369,-12047000
80162,37167,2019,-531,-14999000
80163,37163,1993,-29,423000
80164,37163,1994,-211,-2062000
80165,37163,1995,-95,-996000
80166,37163,1996,135,1609000
80167,37163,1997,-362,-5433000
80168,37163,1998,-68,-922000
80169,37163,1999,6,1025000
80170,37163,2000,179,3406000
80171,37163,2001,159,3702000
80172,37163,2002,258,3535000
80173,37163,2003,-185,-2671000
80174,37163,2004,114,2547000
80175,37163,2005,118,3304000
80176,37163,2006,129,1864000
80177,37163,2007,73,4858000
80178,37163,2008,26,-36000
80179,37163,2009,-6,855000
80180,37163,2010,-85,103000
80181,37163,2011,707,5974000
80182,37163,2012,-462,-2013000
80183,37163,2013,-1563,-10683000
80184,37163,2014,1118,12013000
80185,37163,2015,734,7777000
80186,37163,2016,209,4909000
80187,37163,2017,68,2945000
80188,37163,2018,-59,-128000
80189,37163,2019,-42,-327000
80190,37165,1993,13,-308000
80191,37165,1994,98,1338000
80192,37165,1995,20,18385000
80193,37165,1996,-86,327000
80194,37165,1997,112,1962000
80195,37165,1998,179,1599000
80196,37165,1999,43,2310000
80197,37165,2000,215,3482000
80198,37165,2001,147,2726000
80199,37165,2002,307,4413000
80200,37165,2003,157,3902000
80201,37165,2004,-21,-153000
80202,37165,2005,141,3670000
80203,37165,2006,255,6076000
80204,37165,2007,83,4220000
80205,37165,2008,190,4176000
80206,37165,2009,79,2046000
80207,37165,2010,212,3207000
80208,37165,2011,189,2752000
80209,37165,2012,784,12168000
80210,37165,2013,123,1519000
80211,37165,2014,219,2427000
80212,37165,2015,86,1586000
80213,37165,2016,99,1616000
80214,37165,2017,114,3254000
80215,37165,2018,77,1668000
80216,37165,2019,71,1663000
80217,37141,1993,-341,-7539000
80218,37141,1994,-435,-6247000
80219,37141,1995,-587,-7258000
80220,37141,1996,-552,-7953000
80221,37141,1997,-592,-9402000
80222,37141,1998,-651,-9980000
80223,37141,1999,-387,-6586000
80224,37141,2000,-367,-8153000
80225,37141,2001,-186,-2378000
80226,37141,2002,-398,-15299000
80227,37141,2003,-360,-9976000
80228,37141,2004,-455,-12685000
80229,37141,2005,-447,-14923000
80230,37141,2006,-720,-21207000
80231,37141,2007,-674,-22182000
80232,37141,2008,-489,-13971000
80233,37141,2009,-403,-12932000
80234,37141,2010,-128,-4728000
80235,37141,2011,-471,-12860000
80236,37141,2012,-352,-14964000
80237,37141,2013,-1160,-22508000
80238,37141,2014,-266,-17424000
80239,37141,2015,-706,-19390000
80240,37141,2016,-695,-22108000
80241,37141,2017,-1715,-57182000
80242,37141,2018,-634,-27377000
80243,37141,2019,-463,-21570000
80244,37139,1993,-212,-1217000
80245,37139,1994,5,-307000
80246,37139,1995,-78,-768000
80247,37139,1996,6,1004000
80248,37139,1997,45,1028000
80249,37139,1998,18,358000
80250,37139,1999,54,1186000
80251,37139,2000,118,2332000
80252,37139,2001,109,2053000
80253,37139,2002,-158,-193000
80254,37139,2003,-113,-1510000
80255,37139,2004,-162,-2668000
80256,37139,2005,-434,-7825000
80257,37139,2006,-764,-11451000
80258,37139,2007,-347,-5331000
80259,37139,2008,19,-1316000
80260,37139,2009,249,4949000
80261,37139,2010,-73,-1501000
80262,37139,2011,131,4063000
80263,37139,2012,114,1251000
80264,37139,2013,82,2196000
80265,37139,2014,-40,223000
80266,37139,2015,-48,-165000
80267,37139,2016,-77,-291000
80268,37139,2017,-73,-14000
80269,37139,2018,24,186000
80270,37139,2019,-96,-2583000
80271,37137,1993,-54,-1398000
80272,37137,1994,106,648000
80273,37137,1995,-8,-248000
80274,37137,1996,64,352000
80275,37137,1997,106,812000
80276,37137,1998,-42,-1143000
80277,37137,1999,14,-19000
80278,37137,2000,-1,349000
80279,37137,2001,57,94000
80280,37137,2002,-11,334000
80281,37137,2003,46,-32000
80282,37137,2004,138,1727000
80283,37137,2005,99,761000
80284,37137,2006,50,-798000
80285,37137,2007,57,716000
80286,37137,2008,25,126000
80287,37137,2009,24,-1066000
80288,37137,2010,6,321000
80289,37137,2011,49,-119000
80290,37137,2012,107,2980000
80291,37137,2013,85,1032000
80292,37137,2014,-51,-590000
80293,37137,2015,17,738000
80294,37137,2016,24,-750000
80295,37137,2017,31,-821000
80296,37137,2018,-77,-2694000
80297,37137,2019,-44,-1734000
80298,37145,1993,-244,-4271000
80299,37145,1994,-149,-1307000
80300,37145,1995,-394,-5505000
80301,37145,1996,-186,-3336000
80302,37145,1997,-215,-4057000
80303,37145,1998,-204,-3476000
80304,37145,1999,-105,-1263000
80305,37145,2000,-238,-4788000
80306,37145,2001,-160,-4975000
80307,37145,2002,-247,-3269000
80308,37145,2003,-160,-3185000
80309,37145,2004,-69,-1543000
80310,37145,2005,-230,-5759000
80311,37145,2006,48,-1859000
80312,37145,2007,-41,925000
80313,37145,2008,-77,-2285000
80314,37145,2009,-56,-2505000
80315,37145,2010,-52,19000
80316,37145,2011,-109,-2123000
80317,37145,2012,-57,4752000
80318,37145,2013,-49,933000
80319,37145,2014,-176,-4155000
80320,37145,2015,-116,-4410000
80321,37145,2016,-90,-5173000
80322,37145,2017,-276,-7604000
80323,37145,2018,-233,-9217000
80324,37145,2019,-168,-6673000
80325,37143,1993,-42,-954000
80326,37143,1994,-97,-1250000
80327,37143,1995,-16,-99000
80328,37143,1996,-116,-2165000
80329,37143,1997,-20,-826000
80330,37143,1998,-46,-835000
80331,37143,1999,-56,-978000
80332,37143,2000,-143,-2600000
80333,37143,2001,-68,-1191000
80334,37143,2002,-20,-351000
80335,37143,2003,21,-48000
80336,37143,2004,-7,-635000
80337,37143,2005,-178,-3926000
80338,37143,2006,-179,-4088000
80339,37143,2007,-198,-5213000
80340,37143,2008,-256,-5145000
80341,37143,2009,-76,-1799000
80342,37143,2010,-141,-2312000
80343,37143,2011,-14,-1169000
80344,37143,2012,-70,-1338000
80345,37143,2013,-118,-1034000
80346,37143,2014,39,-86000
80347,37143,2015,-25,-716000
80348,37143,2016,1,-966000
80349,37143,2017,-156,-3263000
80350,37143,2018,-51,-1090000
80351,37143,2019,-55,-1530000
80352,37147,1993,-497,-3325000
80353,37147,1994,-988,-6812000
80354,37147,1995,-663,-7966000
80355,37147,1996,109,11776000
80356,37147,1997,-171,8173000
80357,37147,1998,-511,-629000
80358,37147,1999,-68,2304000
80359,37147,2000,-302,-184000
80360,37147,2001,191,11956000
80361,37147,2002,-214,6106000
80362,37147,2003,-215,2132000
80363,37147,2004,-304,3366000
80364,37147,2005,-426,1660000
80365,37147,2006,-996,-18774000
80366,37147,2007,-1171,-12907000
80367,37147,2008,-897,-8045000
80368,37147,2009,-593,-3585000
80369,37147,2010,-802,-11653000
80370,37147,2011,-342,726000
80371,37147,2012,275,20932000
80372,37147,2013,369,16148000
80373,37147,2014,694,25135000
80374,37147,2015,237,11611000
80375,37147,2016,334,27805000
80376,37147,2017,696,43859000
80377,37147,2018,111,15094000
80378,37147,2019,504,20773000
80379,37151,1993,-1766,-24892000
80380,37151,1994,-929,-8863000
80381,37151,1995,-558,-9776000
80382,37151,1996,-950,-9977000
80383,37151,1997,-635,-8495000
80384,37151,1998,-425,-10758000
80385,37151,1999,-622,-8215000
80386,37151,2000,-344,-5400000
80387,37151,2001,141,4998000
80388,37151,2002,-106,-2002000
80389,37151,2003,-143,-5447000
80390,37151,2004,303,3412000
80391,37151,2005,-387,-1358000
80392,37151,2006,-177,-3923000
80393,37151,2007,-225,629000
80394,37151,2008,-17,-932000
80395,37151,2009,36,655000
80396,37151,2010,-354,-4338000
80397,37151,2011,106,2265000
80398,37151,2012,-339,-5051000
80399,37151,2013,110,1860000
80400,37151,2014,95,3847000
80401,37151,2015,-139,1226000
80402,37151,2016,-168,9896000
80403,37151,2017,-35,5994000
80404,37151,2018,-72,7012000
80405,37151,2019,-582,-5926000
80406,37149,1993,-93,-2619000
80407,37149,1994,21,202000
80408,37149,1995,-57,-1232000
80409,37149,1996,-158,-2110000
80410,37149,1997,35,2458000
80411,37149,1998,21,-1127000
80412,37149,1999,-18,-1949000
80413,37149,2000,-134,-8668000
80414,37149,2001,-90,-7259000
80415,37149,2002,-30,-3042000
80416,37149,2003,9,-3001000
80417,37149,2004,-27,53000
80418,37149,2005,9,-2224000
80419,37149,2006,22,380000
80420,37149,2007,33,1245000
80421,37149,2008,2,-1803000
80422,37149,2009,17,205000
80423,37149,2010,54,1778000
80424,37149,2011,50,-895000
80425,37149,2012,-239,-4815000
80426,37149,2013,-80,-3276000
80427,37149,2014,208,5749000
80428,37149,2015,98,3503000
80429,37149,2016,137,3722000
80430,37149,2017,-154,-9282000
