FIPS,year,tot_out,tot_in,net_out
17133,2003,701.0,1207.0,-506.0
17133,2004,737.0,1341.0,-604.0
17133,2005,829.0,1222.0,-393.0
17133,2006,875.0,1291.0,-416.0
17133,2007,790.0,1091.0,-301.0
17133,2008,729.0,1047.0,-318.0
17133,2009,817.0,1006.0,-189.0
17133,2010,734.0,893.0,-159.0
17133,2011,692.0,909.0,-217.0
17133,2012,949.0,1025.0,-76.0
17133,2013,869.0,1136.0,-267.0
17133,2014,967.0,1038.0,-71.0
17133,2015,607.0,709.0,-102.0
17133,2016,789.0,1099.0,-310.0
17133,2017,1017.0,1554.0,-537.0
17133,2018,907.0,1084.0,-177.0
17133,2019,839.0,918.0,-79.0
17135,1993,603.0,369.0,234.0
17135,1994,538.0,565.0,-27.0
17135,1995,597.0,652.0,-55.0
17135,1996,610.0,613.0,-3.0
17135,1997,589.0,672.0,-83.0
17135,1998,537.0,535.0,2.0
17135,1999,553.0,582.0,-29.0
17135,2000,599.0,609.0,-10.0
17135,2001,567.0,520.0,47.0
17135,2002,565.0,543.0,22.0
17135,2003,676.0,499.0,177.0
17135,2004,581.0,559.0,22.0
17135,2005,640.0,596.0,44.0
17135,2006,561.0,644.0,-83.0
17135,2007,614.0,542.0,72.0
17135,2008,577.0,610.0,-33.0
17135,2009,645.0,497.0,148.0
17135,2010,559.0,503.0,56.0
17135,2011,558.0,530.0,28.0
17135,2012,602.0,784.0,-182.0
17135,2013,750.0,658.0,92.0
17135,2014,566.0,573.0,-7.0
17135,2015,296.0,283.0,13.0
17135,2016,510.0,484.0,26.0
17135,2017,741.0,616.0,125.0
17135,2018,485.0,482.0,3.0
17135,2019,506.0,508.0,-2.0
17137,1993,817.0,691.0,126.0
17137,1994,831.0,824.0,7.0
17137,1995,920.0,683.0,237.0
17137,1996,733.0,752.0,-19.0
17137,1997,835.0,721.0,114.0
17137,1998,918.0,680.0,238.0
17137,1999,818.0,667.0,151.0
17137,2000,739.0,758.0,-19.0
17137,2001,797.0,692.0,105.0
17137,2002,752.0,715.0,37.0
17137,2003,838.0,736.0,102.0
17137,2004,778.0,821.0,-43.0
17137,2005,710.0,631.0,79.0
17137,2006,810.0,746.0,64.0
17137,2007,709.0,665.0,44.0
17137,2008,744.0,690.0,54.0
17137,2009,758.0,676.0,82.0
17137,2010,727.0,745.0,-18.0
17137,2011,609.0,658.0,-49.0
17137,2012,978.0,661.0,317.0
17137,2013,733.0,728.0,5.0
17137,2014,597.0,611.0,-14.0
17137,2015,387.0,342.0,45.0
17137,2016,609.0,474.0,135.0
17137,2017,807.0,823.0,-16.0
17137,2018,609.0,422.0,187.0
17137,2019,579.0,536.0,43.0
17139,1993,417.0,420.0,-3.0
17139,1994,395.0,453.0,-58.0
17139,1995,428.0,484.0,-56.0
17139,1996,403.0,453.0,-50.0
17139,1997,413.0,449.0,-36.0
17139,1998,382.0,444.0,-62.0
17139,1999,402.0,444.0,-42.0
17139,2000,297.0,519.0,-222.0
17139,2001,367.0,443.0,-76.0
17139,2002,390.0,417.0,-27.0
17139,2003,351.0,437.0,-86.0
17139,2004,460.0,531.0,-71.0
17139,2005,469.0,467.0,2.0
17139,2006,421.0,398.0,23.0
17139,2007,342.0,417.0,-75.0
17139,2008,493.0,455.0,38.0
17139,2009,453.0,450.0,3.0
17139,2010,432.0,519.0,-87.0
17139,2011,403.0,440.0,-37.0
17139,2012,536.0,601.0,-65.0
17139,2013,515.0,538.0,-23.0
17139,2014,421.0,474.0,-53.0
17139,2015,277.0,296.0,-19.0
17139,2016,423.0,416.0,7.0
17139,2017,554.0,582.0,-28.0
17139,2018,399.0,468.0,-69.0
17139,2019,396.0,289.0,107.0
17141,1993,1501.0,1979.0,-478.0
17141,1994,1422.0,1822.0,-400.0
17141,1995,1491.0,1891.0,-400.0
17141,1996,1197.0,1928.0,-731.0
17141,1997,1627.0,1855.0,-228.0
17141,1998,1507.0,1784.0,-277.0
17141,1999,1609.0,1928.0,-319.0
17141,2000,1610.0,2048.0,-438.0
17141,2001,1547.0,1973.0,-426.0
17141,2002,1663.0,2055.0,-392.0
17141,2003,1413.0,1977.0,-564.0
17141,2004,1638.0,2063.0,-425.0
17141,2005,1497.0,2139.0,-642.0
17141,2006,1601.0,2290.0,-689.0
17141,2007,1600.0,1985.0,-385.0
17141,2008,1866.0,1924.0,-58.0
17141,2009,1610.0,1640.0,-30.0
17141,2010,1476.0,1483.0,-7.0
17141,2011,1380.0,1452.0,-72.0
17141,2012,1591.0,1595.0,-4.0
17141,2013,1694.0,1741.0,-47.0
17141,2014,1314.0,1420.0,-106.0
17141,2015,901.0,940.0,-39.0
17141,2016,1339.0,1487.0,-148.0
17141,2017,1900.0,2210.0,-310.0
17141,2018,1329.0,1547.0,-218.0
17141,2019,1273.0,1340.0,-67.0
17143,1993,5395.0,4354.0,1041.0
17143,1994,5476.0,4351.0,1125.0
17143,1995,5386.0,4736.0,650.0
17143,1996,5369.0,4616.0,753.0
17143,1997,5705.0,4629.0,1076.0
17143,1998,5861.0,4654.0,1207.0
17143,1999,5907.0,4676.0,1231.0
17143,2000,6220.0,4810.0,1410.0
17143,2001,6118.0,4629.0,1489.0
17143,2002,5868.0,5141.0,727.0
17143,2003,5342.0,4438.0,904.0
17143,2004,5507.0,4698.0,809.0
17143,2005,5477.0,4857.0,620.0
17143,2006,6156.0,5357.0,799.0
17143,2007,5844.0,5232.0,612.0
17143,2008,6246.0,5237.0,1009.0
17143,2009,5463.0,5860.0,-397.0
17143,2010,5866.0,4548.0,1318.0
17143,2011,5595.0,4799.0,796.0
17143,2012,6274.0,6063.0,211.0
17143,2013,6634.0,5701.0,933.0
17143,2014,5353.0,4291.0,1062.0
17143,2015,3169.0,3032.0,137.0
17143,2016,5386.0,4184.0,1202.0
17143,2017,8640.0,5390.0,3250.0
17143,2018,5348.0,4001.0,1347.0
17143,2019,4922.0,3866.0,1056.0
17145,1993,297.0,287.0,10.0
17145,1994,433.0,400.0,33.0
17145,1995,404.0,358.0,46.0
17145,1996,400.0,396.0,4.0
17145,1997,438.0,446.0,-8.0
17145,1998,483.0,443.0,40.0
17145,1999,436.0,400.0,36.0
17145,2000,517.0,463.0,54.0
17145,2001,455.0,511.0,-56.0
17145,2002,537.0,394.0,143.0
17145,2003,451.0,475.0,-24.0
17145,2004,549.0,420.0,129.0
17145,2005,459.0,485.0,-26.0
17145,2006,449.0,516.0,-67.0
17145,2007,460.0,478.0,-18.0
17145,2008,434.0,399.0,35.0
17145,2009,472.0,450.0,22.0
17145,2010,407.0,416.0,-9.0
17145,2011,473.0,394.0,79.0
17145,2012,512.0,476.0,36.0
17145,2013,439.0,430.0,9.0
17145,2014,456.0,383.0,73.0
17145,2015,276.0,297.0,-21.0
17145,2016,384.0,364.0,20.0
17145,2017,532.0,557.0,-25.0
17145,2018,474.0,369.0,105.0
17145,2019,467.0,365.0,102.0
17147,1993,504.0,710.0,-206.0
17147,1994,550.0,573.0,-23.0
17147,1995,495.0,667.0,-172.0
17147,1996,501.0,529.0,-28.0
17147,1997,432.0,574.0,-142.0
17147,1998,522.0,492.0,30.0
17147,1999,443.0,516.0,-73.0
17147,2000,545.0,525.0,20.0
17147,2001,501.0,519.0,-18.0
17147,2002,562.0,578.0,-16.0
17147,2003,471.0,566.0,-95.0
17147,2004,511.0,667.0,-156.0
17147,2005,440.0,626.0,-186.0
17147,2006,565.0,635.0,-70.0
17147,2007,463.0,574.0,-111.0
17147,2008,505.0,580.0,-75.0
17147,2009,510.0,593.0,-83.0
17147,2010,482.0,495.0,-13.0
17147,2011,440.0,530.0,-90.0
17147,2012,593.0,555.0,38.0
17147,2013,493.0,624.0,-131.0
17147,2014,395.0,594.0,-199.0
17147,2015,292.0,331.0,-39.0
17147,2016,397.0,582.0,-185.0
17147,2017,655.0,806.0,-151.0
17147,2018,423.0,580.0,-157.0
17147,2019,430.0,505.0,-75.0
17149,1993,184.0,175.0,9.0
17149,1994,330.0,136.0,194.0
17149,1995,250.0,234.0,16.0
17149,1996,179.0,270.0,-91.0
17149,1997,202.0,159.0,43.0
17149,1998,224.0,169.0,55.0
17149,1999,179.0,135.0,44.0
17149,2000,265.0,94.0,171.0
17149,2001,221.0,243.0,-22.0
17149,2002,234.0,182.0,52.0
17149,2003,234.0,159.0,75.0
17149,2004,179.0,200.0,-21.0
17149,2005,288.0,186.0,102.0
17149,2006,263.0,219.0,44.0
17149,2007,188.0,231.0,-43.0
17149,2008,211.0,186.0,25.0
17149,2009,254.0,182.0,72.0
17149,2010,201.0,153.0,48.0
17149,2011,161.0,160.0,1.0
17149,2012,217.0,228.0,-11.0
17149,2013,253.0,121.0,132.0
17149,2014,127.0,72.0,55.0
17149,2015,52.0,72.0,-20.0
17149,2016,108.0,93.0,15.0
17149,2017,245.0,138.0,107.0
17149,2018,135.0,48.0,87.0
17149,2019,114.0,117.0,-3.0
17151,1993,34.0,29.0,5.0
17151,1994,96.0,84.0,12.0
17151,1995,84.0,58.0,26.0
17151,1996,62.0,83.0,-21.0
17151,1997,84.0,62.0,22.0
17151,1998,59.0,87.0,-28.0
17151,1999,89.0,27.0,62.0
17151,2000,89.0,73.0,16.0
17151,2001,61.0,26.0,35.0
17151,2002,61.0,54.0,7.0
17151,2003,81.0,21.0,60.0
17151,2004,83.0,48.0,35.0
17151,2005,83.0,47.0,36.0
17151,2006,85.0,29.0,56.0
17151,2007,23.0,53.0,-30.0
17151,2008,47.0,54.0,-7.0
17151,2009,55.0,24.0,31.0
17151,2010,64.0,80.0,-16.0
17151,2011,56.0,51.0,5.0
17151,2012,242.0,188.0,54.0
17151,2013,271.0,76.0,195.0
17151,2014,0.0,0.0,0.0
17151,2015,0.0,0.0,0.0
17151,2016,0.0,0.0,0.0
17151,2017,0.0,55.0,-55.0
17151,2018,33.0,0.0,33.0
17151,2019,0.0,0.0,0.0
17153,1993,155.0,103.0,52.0
17153,1994,81.0,92.0,-11.0
17153,1995,76.0,92.0,-16.0
17153,1996,150.0,116.0,34.0
17153,1997,141.0,134.0,7.0
17153,1998,157.0,174.0,-17.0
17153,1999,190.0,134.0,56.0
17153,2000,180.0,108.0,72.0
17153,2001,143.0,156.0,-13.0
17153,2002,165.0,119.0,46.0
17153,2003,176.0,89.0,87.0
17153,2004,169.0,119.0,50.0
17153,2005,192.0,95.0,97.0
17153,2006,185.0,102.0,83.0
17153,2007,207.0,95.0,112.0
17153,2008,157.0,104.0,53.0
17153,2009,139.0,110.0,29.0
17153,2010,150.0,114.0,36.0
17153,2011,153.0,80.0,73.0
17153,2012,174.0,143.0,31.0
17153,2013,166.0,134.0,32.0
17153,2014,82.0,0.0,82.0
17153,2015,0.0,0.0,0.0
17153,2016,41.0,55.0,-14.0
17153,2017,53.0,94.0,-41.0
17153,2018,46.0,0.0,46.0
17153,2019,0.0,0.0,0.0
17155,1993,176.0,192.0,-16.0
17155,1994,154.0,187.0,-33.0
17155,1995,201.0,185.0,16.0
17155,1996,151.0,143.0,8.0
17155,1997,107.0,213.0,-106.0
17155,1998,191.0,200.0,-9.0
17155,1999,152.0,220.0,-68.0
17155,2000,179.0,187.0,-8.0
17155,2001,188.0,175.0,13.0
17155,2002,163.0,191.0,-28.0
17155,2003,201.0,218.0,-17.0
17155,2004,225.0,170.0,55.0
17155,2005,175.0,187.0,-12.0
17155,2006,228.0,210.0,18.0
17155,2007,187.0,259.0,-72.0
17155,2008,201.0,180.0,21.0
17155,2009,157.0,157.0,0.0
17155,2010,153.0,199.0,-46.0
17155,2011,176.0,147.0,29.0
17155,2012,194.0,178.0,16.0
17155,2013,210.0,203.0,7.0
17155,2014,147.0,164.0,-17.0
17155,2015,113.0,51.0,62.0
17155,2016,129.0,172.0,-43.0
17155,2017,145.0,204.0,-59.0
17155,2018,162.0,189.0,-27.0
17155,2019,122.0,142.0,-20.0
17157,1993,549.0,540.0,9.0
17157,1994,584.0,826.0,-242.0
17157,1995,658.0,703.0,-45.0
17157,1996,609.0,694.0,-85.0
17157,1997,692.0,559.0,133.0
17157,1998,685.0,624.0,61.0
17157,1999,677.0,724.0,-47.0
17157,2000,630.0,680.0,-50.0
17157,2001,694.0,675.0,19.0
17157,2002,739.0,634.0,105.0
17157,2003,650.0,644.0,6.0
17157,2004,686.0,715.0,-29.0
17157,2005,742.0,694.0,48.0
17157,2006,709.0,609.0,100.0
17157,2007,735.0,579.0,156.0
17157,2008,780.0,600.0,180.0
17157,2009,736.0,677.0,59.0
17157,2010,720.0,517.0,203.0
17157,2011,595.0,498.0,97.0
17157,2012,724.0,622.0,102.0
17157,2013,661.0,656.0,5.0
17157,2014,548.0,530.0,18.0
17157,2015,473.0,413.0,60.0
17157,2016,543.0,483.0,60.0
17157,2017,814.0,757.0,57.0
17157,2018,571.0,518.0,53.0
17157,2019,516.0,522.0,-6.0
17159,1993,216.0,192.0,24.0
17159,1994,251.0,248.0,3.0
17159,1995,245.0,304.0,-59.0
17159,1996,266.0,282.0,-16.0
17159,1997,279.0,344.0,-65.0
17159,1998,335.0,246.0,89.0
17159,1999,209.0,211.0,-2.0
17159,2000,221.0,282.0,-61.0
17159,2001,320.0,215.0,105.0
17159,2002,205.0,268.0,-63.0
17159,2003,250.0,210.0,40.0
17159,2004,240.0,305.0,-65.0
17159,2005,257.0,223.0,34.0
17159,2006,256.0,242.0,14.0
17159,2007,190.0,235.0,-45.0
17159,2008,236.0,234.0,2.0
17159,2009,246.0,235.0,11.0
17159,2010,224.0,190.0,34.0
17159,2011,186.0,242.0,-56.0
17159,2012,267.0,254.0,13.0
17159,2013,199.0,235.0,-36.0
17159,2014,56.0,130.0,-74.0
17159,2015,104.0,0.0,104.0
17159,2016,105.0,178.0,-73.0
17159,2017,200.0,230.0,-30.0
17159,2018,120.0,119.0,1.0
17159,2019,45.0,89.0,-44.0
17161,1993,3553.0,3513.0,40.0
17161,1994,3857.0,3230.0,627.0
17161,1995,3630.0,3326.0,304.0
17161,1996,3580.0,2996.0,584.0
17161,1997,3670.0,3246.0,424.0
17161,1998,3687.0,3298.0,389.0
17161,1999,3953.0,3435.0,518.0
17161,2000,4277.0,3229.0,1048.0
17161,2001,4059.0,3352.0,707.0
17161,2002,4111.0,3563.0,548.0
17161,2003,3915.0,3323.0,592.0
17161,2004,3697.0,3287.0,410.0
17161,2005,3699.0,3220.0,479.0
17161,2006,3942.0,3439.0,503.0
17161,2007,4035.0,4319.0,-284.0
17161,2008,4534.0,3343.0,1191.0
17161,2009,3981.0,3492.0,489.0
17161,2010,3559.0,3154.0,405.0
17161,2011,3774.0,3071.0,703.0
17161,2012,3862.0,3453.0,409.0
17161,2013,4425.0,3525.0,900.0
17161,2014,3419.0,2944.0,475.0
17161,2015,2528.0,1979.0,549.0
17161,2016,3679.0,2634.0,1045.0
17161,2017,5039.0,3946.0,1093.0
17161,2018,3605.0,3077.0,528.0
17161,2019,3531.0,2767.0,764.0
17163,1993,8115.0,8857.0,-742.0
17163,1994,8648.0,7107.0,1541.0
17163,1995,8957.0,7352.0,1605.0
17163,1996,8682.0,7601.0,1081.0
17163,1997,8825.0,7834.0,991.0
17163,1998,9326.0,6964.0,2362.0
17163,1999,9174.0,6980.0,2194.0
17163,2000,8207.0,7656.0,551.0
17163,2001,7904.0,7113.0,791.0
17163,2002,7560.0,7662.0,-102.0
17163,2003,7779.0,7466.0,313.0
17163,2004,8377.0,7796.0,581.0
17163,2005,8163.0,8204.0,-41.0
17163,2006,8131.0,8528.0,-397.0
17163,2007,7786.0,7847.0,-61.0
17163,2008,7821.0,7357.0,464.0
17163,2009,7886.0,7931.0,-45.0
17163,2010,7499.0,7297.0,202.0
17163,2011,8016.0,7084.0,932.0
17163,2012,8698.0,7800.0,898.0
17163,2013,8910.0,7499.0,1411.0
17163,2014,6877.0,6068.0,809.0
17163,2015,4784.0,4090.0,694.0
17163,2016,6859.0,6240.0,619.0
17163,2017,10270.0,9130.0,1140.0
17163,2018,6887.0,6606.0,281.0
17163,2019,7200.0,5785.0,1415.0
17165,1993,244.0,359.0,-115.0
17165,1994,342.0,332.0,10.0
17165,1995,412.0,308.0,104.0
17165,1996,312.0,316.0,-4.0
17165,1997,470.0,436.0,34.0
17165,1998,375.0,394.0,-19.0
17165,1999,388.0,347.0,41.0
17165,2000,444.0,302.0,142.0
17165,2001,323.0,302.0,21.0
17165,2002,405.0,406.0,-1.0
17165,2003,447.0,376.0,71.0
17165,2004,341.0,340.0,1.0
17165,2005,388.0,362.0,26.0
17165,2006,346.0,418.0,-72.0
17165,2007,361.0,356.0,5.0
17165,2008,416.0,353.0,63.0
17165,2009,377.0,371.0,6.0
17165,2010,348.0,399.0,-51.0
17165,2011,408.0,430.0,-22.0
17165,2012,612.0,498.0,114.0
17165,2013,491.0,508.0,-17.0
17165,2014,267.0,218.0,49.0
17165,2015,172.0,205.0,-33.0
17165,2016,300.0,179.0,121.0
17165,2017,442.0,422.0,20.0
17165,2018,210.0,325.0,-115.0
17165,2019,193.0,196.0,-3.0
17167,1993,3951.0,4189.0,-238.0
17167,1994,3987.0,4195.0,-208.0
17167,1995,4324.0,4086.0,238.0
17167,1996,4156.0,4145.0,11.0
17167,1997,4427.0,4207.0,220.0
17167,1998,4442.0,4130.0,312.0
17167,1999,4752.0,4117.0,635.0
17167,2000,4312.0,4089.0,223.0
17167,2001,4197.0,4407.0,-210.0
17167,2002,4147.0,4524.0,-377.0
17167,2003,4200.0,4319.0,-119.0
17167,2004,4370.0,3927.0,443.0
17167,2005,4215.0,3948.0,267.0
17167,2006,4048.0,4194.0,-146.0
17167,2007,4175.0,4071.0,104.0
17167,2008,4156.0,4317.0,-161.0
17167,2009,3904.0,4369.0,-465.0
17167,2010,3584.0,4140.0,-556.0
17167,2011,3849.0,4139.0,-290.0
17167,2012,4339.0,4370.0,-31.0
17167,2013,4702.0,4401.0,301.0
17167,2014,3482.0,3477.0,5.0
17167,2015,2197.0,2451.0,-254.0
17167,2016,3612.0,3531.0,81.0
17167,2017,5474.0,4465.0,1009.0
17167,2018,3686.0,3241.0,445.0
17167,2019,3325.0,3177.0,148.0
17169,1993,83.0,173.0,-90.0
17169,1994,184.0,135.0,49.0
17169,1995,73.0,174.0,-101.0
17169,1996,157.0,108.0,49.0
17169,1997,122.0,116.0,6.0
17169,1998,146.0,136.0,10.0
17169,1999,111.0,82.0,29.0
17169,2000,128.0,190.0,-62.0
17169,2001,140.0,100.0,40.0
17169,2002,109.0,124.0,-15.0
17169,2003,127.0,178.0,-51.0
17169,2004,88.0,137.0,-49.0
17169,2005,107.0,100.0,7.0
17169,2006,179.0,144.0,35.0
17169,2007,184.0,176.0,8.0
17169,2008,207.0,152.0,55.0
17169,2009,272.0,141.0,131.0
17169,2010,183.0,127.0,56.0
17169,2011,193.0,159.0,34.0
17169,2012,86.0,119.0,-33.0
17169,2013,188.0,204.0,-16.0
17169,2014,46.0,101.0,-55.0
17169,2015,168.0,0.0,168.0
17169,2016,108.0,45.0,63.0
17169,2017,144.0,162.0,-18.0
17169,2018,87.0,50.0,37.0
17169,2019,54.0,54.0,0.0
17171,1993,197.0,160.0,37.0
17171,1994,200.0,182.0,18.0
17171,1995,184.0,235.0,-51.0
17171,1996,123.0,148.0,-25.0
17171,1997,147.0,150.0,-3.0
17171,1998,130.0,123.0,7.0
17171,1999,89.0,110.0,-21.0
17171,2000,107.0,127.0,-20.0
17171,2001,109.0,114.0,-5.0
17171,2002,146.0,134.0,12.0
17171,2003,155.0,160.0,-5.0
17171,2004,165.0,118.0,47.0
17171,2005,122.0,154.0,-32.0
17171,2006,168.0,139.0,29.0
17171,2007,160.0,115.0,45.0
17171,2008,155.0,95.0,60.0
17171,2009,92.0,104.0,-12.0
17171,2010,128.0,113.0,15.0
17171,2011,114.0,71.0,43.0
17171,2012,117.0,306.0,-189.0
17171,2013,147.0,152.0,-5.0
17171,2014,113.0,96.0,17.0
17171,2015,68.0,52.0,16.0
17171,2016,93.0,63.0,30.0
17171,2017,128.0,104.0,24.0
17171,2018,76.0,116.0,-40.0
17171,2019,98.0,74.0,24.0
17173,1993,612.0,600.0,12.0
17173,1994,621.0,587.0,34.0
17173,1995,576.0,697.0,-121.0
17173,1996,446.0,524.0,-78.0
17173,1997,534.0,553.0,-19.0
17173,1998,513.0,480.0,33.0
17173,1999,557.0,424.0,133.0
17173,2000,535.0,435.0,100.0
17173,2001,560.0,460.0,100.0
17173,2002,495.0,577.0,-82.0
17173,2003,582.0,594.0,-12.0
17173,2004,586.0,552.0,34.0
17173,2005,581.0,612.0,-31.0
17173,2006,630.0,642.0,-12.0
17173,2007,580.0,461.0,119.0
17173,2008,596.0,669.0,-73.0
17173,2009,566.0,569.0,-3.0
17173,2010,609.0,574.0,35.0
17173,2011,564.0,515.0,49.0
17173,2012,629.0,616.0,13.0
17173,2013,716.0,643.0,73.0
17173,2014,745.0,857.0,-112.0
17173,2015,445.0,444.0,1.0
17173,2016,532.0,640.0,-108.0
17173,2017,718.0,846.0,-128.0
17173,2018,539.0,536.0,3.0
17173,2019,507.0,566.0,-59.0
17175,1993,107.0,152.0,-45.0
17175,1994,188.0,140.0,48.0
17175,1995,120.0,148.0,-28.0
17175,1996,137.0,164.0,-27.0
17175,1997,140.0,163.0,-23.0
17175,1998,163.0,204.0,-41.0
17175,1999,192.0,161.0,31.0
17175,2000,258.0,235.0,23.0
17175,2001,191.0,226.0,-35.0
17175,2002,235.0,174.0,61.0
17175,2003,165.0,127.0,38.0
17175,2004,165.0,129.0,36.0
17175,2005,130.0,154.0,-24.0
17175,2006,117.0,205.0,-88.0
17175,2007,138.0,152.0,-14.0
17175,2008,192.0,193.0,-1.0
17175,2009,192.0,103.0,89.0
17175,2010,155.0,75.0,80.0
17175,2011,125.0,118.0,7.0
17175,2012,196.0,131.0,65.0
17175,2013,166.0,173.0,-7.0
17175,2014,118.0,62.0,56.0
17175,2015,90.0,83.0,7.0
17175,2016,105.0,116.0,-11.0
17175,2017,156.0,149.0,7.0
17175,2018,129.0,49.0,80.0
17175,2019,130.0,97.0,33.0
17177,1993,823.0,931.0,-108.0
17177,1994,999.0,968.0,31.0
17177,1995,1092.0,880.0,212.0
17177,1996,916.0,1229.0,-313.0
17177,1997,1054.0,1201.0,-147.0
17177,1998,1121.0,1118.0,3.0
17177,1999,1077.0,1126.0,-49.0
17177,2000,1066.0,989.0,77.0
17177,2001,1099.0,967.0,132.0
17177,2002,1199.0,1024.0,175.0
17177,2003,1009.0,1113.0,-104.0
17177,2004,1021.0,1107.0,-86.0
17177,2005,987.0,1040.0,-53.0
17177,2006,1027.0,1004.0,23.0
17177,2007,1034.0,893.0,141.0
17177,2008,953.0,925.0,28.0
17177,2009,903.0,936.0,-33.0
17177,2010,837.0,876.0,-39.0
17177,2011,816.0,794.0,22.0
17177,2012,807.0,929.0,-122.0
17177,2013,1069.0,982.0,87.0
17177,2014,843.0,752.0,91.0
17177,2015,670.0,570.0,100.0
17177,2016,718.0,848.0,-130.0
17177,2017,1103.0,1035.0,68.0
17177,2018,876.0,740.0,136.0
17177,2019,899.0,715.0,184.0
17179,1993,3942.0,3708.0,234.0
17179,1994,3624.0,3963.0,-339.0
17179,1995,3519.0,3846.0,-327.0
17179,1996,3652.0,3595.0,57.0
17179,1997,3975.0,3937.0,38.0
17179,1998,3923.0,3968.0,-45.0
17179,1999,3812.0,4029.0,-217.0
17179,2000,3936.0,4003.0,-67.0
17179,2001,3957.0,3924.0,33.0
17179,2002,3982.0,4164.0,-182.0
17179,2003,3726.0,3738.0,-12.0
17179,2004,3712.0,4160.0,-448.0
17179,2005,3532.0,4206.0,-674.0
17179,2006,3793.0,4388.0,-595.0
17179,2007,3512.0,4282.0,-770.0
17179,2008,3587.0,4064.0,-477.0
17179,2009,3630.0,4231.0,-601.0
17179,2010,3472.0,3906.0,-434.0
17179,2011,3240.0,3610.0,-370.0
17179,2012,3859.0,4067.0,-208.0
17179,2013,4261.0,4113.0,148.0
17179,2014,3614.0,3246.0,368.0
17179,2015,2279.0,2245.0,34.0
17179,2016,3419.0,3661.0,-242.0
17179,2017,4311.0,5071.0,-760.0
17179,2018,3215.0,3241.0,-26.0
17179,2019,2971.0,3223.0,-252.0
17181,1993,259.0,309.0,-50.0
17181,1994,198.0,249.0,-51.0
17181,1995,280.0,361.0,-81.0
17181,1996,300.0,322.0,-22.0
17181,1997,300.0,214.0,86.0
17181,1998,267.0,217.0,50.0
17181,1999,247.0,278.0,-31.0
17181,2000,257.0,235.0,22.0
17181,2001,266.0,312.0,-46.0
17181,2002,284.0,273.0,11.0
17181,2003,260.0,210.0,50.0
17181,2004,310.0,244.0,66.0
17181,2005,248.0,296.0,-48.0
17181,2006,336.0,309.0,27.0
17181,2007,265.0,260.0,5.0
17181,2008,302.0,298.0,4.0
17181,2009,271.0,269.0,2.0
17181,2010,281.0,256.0,25.0
17181,2011,257.0,252.0,5.0
17181,2012,396.0,277.0,119.0
17181,2013,279.0,307.0,-28.0
17181,2014,156.0,163.0,-7.0
17181,2015,175.0,74.0,101.0
17181,2016,219.0,78.0,141.0
17181,2017,297.0,186.0,111.0
17181,2018,247.0,129.0,118.0
17181,2019,243.0,161.0,82.0
17183,1993,1309.0,1158.0,151.0
17183,1994,1273.0,1174.0,99.0
17183,1995,2001.0,1038.0,963.0
17183,1996,1643.0,933.0,710.0
17183,1997,1268.0,1281.0,-13.0
17183,1998,1271.0,1036.0,235.0
17183,1999,1501.0,1044.0,457.0
17183,2000,1253.0,1189.0,64.0
17183,2001,1288.0,1089.0,199.0
17183,2002,1191.0,1108.0,83.0
17183,2003,1279.0,1053.0,226.0
17183,2004,1245.0,1172.0,73.0
17183,2005,1339.0,1086.0,253.0
17183,2006,1370.0,1241.0,129.0
17183,2007,1394.0,992.0,402.0
17183,2008,1430.0,1273.0,157.0
17183,2009,1399.0,1208.0,191.0
17183,2010,1359.0,1217.0,142.0
17183,2011,1139.0,1155.0,-16.0
17183,2012,1387.0,1303.0,84.0
17183,2013,1540.0,1364.0,176.0
17183,2014,995.0,843.0,152.0
17183,2015,687.0,702.0,-15.0
17183,2016,1159.0,844.0,315.0
17183,2017,1598.0,1065.0,533.0
17183,2018,1163.0,890.0,273.0
17183,2019,1189.0,761.0,428.0
17185,1993,189.0,155.0,34.0
17185,1994,207.0,140.0,67.0
17185,1995,223.0,210.0,13.0
17185,1996,218.0,133.0,85.0
17185,1997,215.0,183.0,32.0
17185,1998,161.0,178.0,-17.0
17185,1999,167.0,175.0,-8.0
17185,2000,181.0,134.0,47.0
17185,2001,165.0,180.0,-15.0
17185,2002,195.0,139.0,56.0
17185,2003,204.0,164.0,40.0
17185,2004,233.0,157.0,76.0
17185,2005,234.0,255.0,-21.0
17185,2006,233.0,204.0,29.0
17185,2007,168.0,182.0,-14.0
17185,2008,187.0,154.0,33.0
17185,2009,174.0,95.0,79.0
17185,2010,204.0,182.0,22.0
17185,2011,182.0,142.0,40.0
17185,2012,223.0,174.0,49.0
17185,2013,201.0,183.0,18.0
17185,2014,116.0,164.0,-48.0
17185,2015,58.0,86.0,-28.0
17185,2016,121.0,88.0,33.0
17185,2017,216.0,151.0,65.0
17185,2018,172.0,48.0,124.0
17185,2019,233.0,81.0,152.0
17187,1993,339.0,398.0,-59.0
17187,1994,470.0,390.0,80.0
17187,1995,413.0,403.0,10.0
17187,1996,348.0,266.0,82.0
17187,1997,343.0,346.0,-3.0
17187,1998,345.0,301.0,44.0
17187,1999,331.0,334.0,-3.0
17187,2000,401.0,315.0,86.0
17187,2001,422.0,286.0,136.0
17187,2002,383.0,262.0,121.0
17187,2003,410.0,325.0,85.0
17187,2004,466.0,254.0,212.0
17187,2005,421.0,291.0,130.0
17187,2006,408.0,341.0,67.0
17187,2007,355.0,320.0,35.0
17187,2008,495.0,292.0,203.0
