FIPS,year,tot_out,tot_in,net_out,Median AQI
30083,2009,114.0,117.0,-3.0,37
30083,2010,114.0,96.0,18.0,37
30083,2011,68.0,146.0,-78.0,34
30083,2012,192.0,208.0,-16.0,39
30083,2013,275.0,253.0,22.0,38
30083,2014,218.0,140.0,78.0,34
30083,2015,138.0,98.0,40.0,39
30083,2016,142.0,81.0,61.0,36
30083,2017,262.0,113.0,149.0,37
30083,2018,169.0,0.0,169.0,40
30083,2019,92.0,106.0,-14.0,37
30085,1993,61.0,43.0,18.0,15
30085,1994,42.0,87.0,-45.0,14
30085,1995,99.0,99.0,0.0,14
30085,1996,144.0,53.0,91.0,17
30085,1997,136.0,118.0,18.0,17
30085,1998,160.0,54.0,106.0,24
30085,1999,208.0,47.0,161.0,14
30085,2000,122.0,71.0,51.0,13
30085,2001,156.0,73.0,83.0,11
30085,2002,174.0,100.0,74.0,15
30085,2003,126.0,79.0,47.0,14
30085,2004,42.0,66.0,-24.0,12
30085,2005,91.0,59.0,32.0,12
30085,2006,146.0,25.0,121.0,13
30085,2007,184.0,96.0,88.0,15
30085,2008,95.0,54.0,41.0,15
30085,2009,125.0,76.0,49.0,13
30085,2010,54.0,138.0,-84.0,15
30085,2011,82.0,32.0,50.0,13
30085,2012,116.0,107.0,9.0,13
30085,2013,166.0,130.0,36.0,13
30085,2014,127.0,0.0,127.0,11
30085,2015,0.0,39.0,-39.0,10
30085,2016,102.0,45.0,57.0,10
30085,2017,51.0,58.0,-7.0,11
30085,2018,0.0,0.0,0.0,13
30085,2019,60.0,50.0,10.0,10
30087,1993,195.0,173.0,22.0,19
30087,1994,255.0,192.0,63.0,22
30087,1995,198.0,147.0,51.0,17
30087,1996,148.0,74.0,74.0,18
30087,1997,198.0,81.0,117.0,22
30087,1998,217.0,121.0,96.0,24
30087,1999,213.0,94.0,119.0,27
30087,2000,183.0,180.0,3.0,24
30087,2001,248.0,130.0,118.0,31
30087,2002,272.0,198.0,74.0,22
30087,2003,220.0,120.0,100.0,20
30087,2004,228.0,111.0,117.0,18
30087,2005,224.0,183.0,41.0,20
30087,2006,277.0,154.0,123.0,19
30087,2007,223.0,162.0,61.0,17
30087,2008,227.0,171.0,56.0,17
30087,2009,179.0,228.0,-49.0,16
30087,2010,145.0,126.0,19.0,33
30087,2011,118.0,139.0,-21.0,38
30087,2012,220.0,193.0,27.0,42
30087,2013,205.0,132.0,73.0,39
30087,2014,141.0,76.0,65.0,38
30087,2015,84.0,80.0,4.0,38
30087,2016,138.0,83.0,55.0,38
30087,2017,118.0,91.0,27.0,39
30087,2018,112.0,74.0,38.0,38
30087,2019,167.0,96.0,71.0,36
30089,1993,147.0,128.0,19.0,30
30089,1994,119.0,164.0,-45.0,24
30089,1995,118.0,154.0,-36.0,23
30089,1996,203.0,180.0,23.0,19
30089,1997,131.0,130.0,1.0,18
30089,1998,217.0,121.0,96.0,16
30089,1999,190.0,107.0,83.0,11
30089,2000,232.0,165.0,67.0,20
30089,2001,215.0,181.0,34.0,21
30089,2002,167.0,141.0,26.0,24
30089,2003,187.0,152.0,35.0,21
30089,2004,149.0,188.0,-39.0,22
30089,2005,238.0,165.0,73.0,23
30089,2006,197.0,137.0,60.0,26
30089,2007,183.0,164.0,19.0,26
30089,2008,242.0,162.0,80.0,23
30089,2009,162.0,140.0,22.0,21
30089,2010,122.0,115.0,7.0,23
30089,2011,141.0,87.0,54.0,16
30089,2012,159.0,115.0,44.0,9
30089,2013,88.0,118.0,-30.0,12
30089,2014,67.0,48.0,19.0,12
30089,2015,33.0,42.0,-9.0,16
30089,2016,127.0,90.0,37.0,11
30089,2017,160.0,212.0,-52.0,27
30089,2018,69.0,50.0,19.0,28
30089,2019,89.0,80.0,9.0,25
30091,1999,14.0,0.0,14.0,7
30091,2000,26.0,0.0,26.0,14
30091,2001,13.0,0.0,13.0,16
30091,2002,0.0,0.0,0.0,13
30091,2003,18.0,0.0,18.0,15
30091,2004,15.0,0.0,15.0,12
30091,2005,29.0,0.0,29.0,12
30091,2006,19.0,0.0,19.0,13
30091,2007,0.0,0.0,0.0,14
30091,2008,20.0,12.0,8.0,15
30091,2009,0.0,0.0,0.0,13
30091,2010,21.0,0.0,21.0,13
30091,2011,17.0,0.0,17.0,13
30091,2012,0.0,0.0,0.0,13
30091,2013,19.0,25.0,-6.0,15
30091,2014,0.0,0.0,0.0,13
30091,2015,0.0,0.0,0.0,12
30091,2016,0.0,0.0,0.0,11
30091,2017,0.0,0.0,0.0,13
30091,2018,0.0,0.0,0.0,15
30091,2019,0.0,0.0,0.0,12
30093,1993,640.0,713.0,-73.0,20
30093,1994,672.0,616.0,56.0,23
30093,1995,665.0,582.0,83.0,17
30093,1996,764.0,655.0,109.0,19
30093,1997,742.0,628.0,114.0,19
30093,1998,654.0,699.0,-45.0,24
30093,1999,824.0,503.0,321.0,25
30093,2000,781.0,653.0,128.0,22
30093,2001,907.0,533.0,374.0,21
30093,2002,769.0,576.0,193.0,18
30093,2003,701.0,581.0,120.0,20
30093,2004,624.0,552.0,72.0,19
30093,2005,803.0,686.0,117.0,20
30093,2006,757.0,643.0,114.0,22
30093,2007,690.0,555.0,135.0,29
30093,2008,615.0,676.0,-61.0,30
30093,2009,582.0,622.0,-40.0,30
30093,2010,606.0,672.0,-66.0,31
30093,2011,548.0,598.0,-50.0,31
30093,2012,651.0,722.0,-71.0,31
30093,2013,736.0,841.0,-105.0,29
30093,2014,577.0,549.0,28.0,30
30093,2015,348.0,324.0,24.0,30
30093,2016,597.0,476.0,121.0,22
30093,2017,866.0,717.0,149.0,35
30093,2018,558.0,524.0,34.0,20
30093,2019,502.0,588.0,-86.0,20
30095,1993,242.0,207.0,35.0,7
30095,1994,129.0,231.0,-102.0,11
30095,1995,171.0,209.0,-38.0,9
30095,1996,147.0,209.0,-62.0,9
30095,1997,226.0,269.0,-43.0,8
30095,2001,258.0,291.0,-33.0,3
30095,2002,245.0,201.0,44.0,5
30097,2001,90.0,18.0,72.0,8
30097,2002,46.0,32.0,14.0,6
30097,2003,71.0,0.0,71.0,6
30097,2004,57.0,63.0,-6.0,5
30097,2005,71.0,46.0,25.0,6
30097,2006,75.0,41.0,34.0,7
30111,1993,3110.0,4382.0,-1272.0,127
30111,1994,3432.0,4127.0,-695.0,119
30111,1995,3425.0,3846.0,-421.0,113
30111,1996,3490.0,3656.0,-166.0,87
30111,1997,3749.0,3358.0,391.0,80
30111,1998,3651.0,3406.0,245.0,74
30111,1999,3358.0,3815.0,-457.0,55
30111,2000,3770.0,3860.0,-90.0,57
30111,2001,3682.0,3568.0,114.0,60
30111,2002,3453.0,4077.0,-624.0,60
30111,2003,3228.0,3840.0,-612.0,55
30111,2004,2954.0,3467.0,-513.0,56
30111,2005,3263.0,4090.0,-827.0,51
30111,2006,3499.0,4162.0,-663.0,50
30111,2007,3397.0,3858.0,-461.0,44
30111,2008,3086.0,4186.0,-1100.0,41
30111,2009,3509.0,4073.0,-564.0,33
30111,2010,2966.0,3705.0,-739.0,26
30111,2011,3336.0,3653.0,-317.0,27
30111,2012,3661.0,4347.0,-686.0,27
30111,2013,4020.0,4743.0,-723.0,24
30111,2014,3111.0,3163.0,-52.0,28
30111,2015,1685.0,2046.0,-361.0,28
30111,2016,2996.0,3377.0,-381.0,22
30111,2017,4404.0,4413.0,-9.0,25
30111,2018,2756.0,3027.0,-271.0,27
30111,2019,2567.0,2781.0,-214.0,21
31001,1993,573.0,595.0,-22.0,19
31001,1994,631.0,571.0,60.0,20
31001,1995,622.0,496.0,126.0,16
31001,1996,811.0,623.0,188.0,21
31019,1993,935.0,1147.0,-212.0,22
31019,1994,1109.0,1129.0,-20.0,25
31019,1995,1092.0,1059.0,33.0,20
31019,1996,1121.0,1156.0,-35.0,23
31019,1997,1222.0,1126.0,96.0,21
31019,1998,1120.0,1206.0,-86.0,14
31025,1993,855.0,928.0,-73.0,23
31025,1994,758.0,1081.0,-323.0,26
31025,1995,695.0,1033.0,-338.0,21
31025,1996,766.0,1105.0,-339.0,26
31025,1997,856.0,1121.0,-265.0,24
31025,1998,815.0,1195.0,-380.0,31
31025,1999,985.0,1126.0,-141.0,46
31025,2000,938.0,1204.0,-266.0,33
31025,2001,937.0,1143.0,-206.0,28
31025,2002,987.0,1179.0,-192.0,29
31025,2003,902.0,1156.0,-254.0,25
31025,2004,935.0,1143.0,-208.0,27
31025,2005,1047.0,1231.0,-184.0,33
31025,2006,1039.0,1101.0,-62.0,28
31025,2007,844.0,984.0,-140.0,27
31025,2008,946.0,999.0,-53.0,24
31025,2009,940.0,903.0,37.0,20
31025,2010,929.0,1027.0,-98.0,21
31025,2011,859.0,956.0,-97.0,22
31025,2012,964.0,1128.0,-164.0,27
31025,2013,979.0,1044.0,-65.0,22
31025,2014,868.0,979.0,-111.0,22
31025,2015,669.0,601.0,68.0,24
31025,2016,862.0,1217.0,-355.0,22
31025,2017,1239.0,1946.0,-707.0,22
31025,2018,1000.0,1238.0,-238.0,15
31025,2019,969.0,1260.0,-291.0,13
31027,1999,187.0,164.0,23.0,32
31027,2000,195.0,152.0,43.0,31
31027,2001,217.0,178.0,39.0,29
31027,2002,174.0,109.0,65.0,27
31031,1999,31.0,19.0,12.0,21
31031,2000,58.0,23.0,35.0,15
31031,2001,35.0,0.0,35.0,15
31031,2002,37.0,40.0,-3.0,14
31047,1993,822.0,789.0,33.0,33
31047,1994,938.0,797.0,141.0,24
31047,1995,841.0,800.0,41.0,27
31047,1996,934.0,601.0,333.0,34
31047,1997,714.0,526.0,188.0,29
31047,1998,657.0,464.0,193.0,28
31047,1999,638.0,488.0,150.0,35
31047,2000,740.0,532.0,208.0,34
31047,2001,724.0,510.0,214.0,34
31047,2002,719.0,433.0,286.0,37
31047,2003,608.0,545.0,63.0,33
31047,2004,617.0,410.0,207.0,33
31047,2005,571.0,493.0,78.0,38
31047,2006,583.0,526.0,57.0,31
31047,2007,619.0,452.0,167.0,26
31047,2008,709.0,473.0,236.0,24
31047,2009,622.0,574.0,48.0,18
31047,2010,658.0,466.0,192.0,19
31047,2011,631.0,523.0,108.0,21
31047,2012,630.0,463.0,167.0,26
31047,2013,743.0,579.0,164.0,19
31047,2014,502.0,443.0,59.0,19
31047,2015,369.0,225.0,144.0,18
31047,2016,543.0,289.0,254.0,14
31049,1999,35.0,24.0,11.0,16
31049,2000,0.0,39.0,-39.0,21
31049,2001,20.0,0.0,20.0,23
31049,2002,0.0,0.0,0.0,20
31055,1993,15526.0,13903.0,1623.0,33
31055,1994,15108.0,13988.0,1120.0,35
31055,1995,15481.0,15151.0,330.0,38
31055,1996,15157.0,15748.0,-591.0,37
31055,1997,16556.0,15788.0,768.0,39
31055,1998,17003.0,15583.0,1420.0,36
31055,1999,17341.0,16051.0,1290.0,40
31055,2000,18356.0,15995.0,2361.0,50
31055,2001,17956.0,15884.0,2072.0,46
31055,2002,17710.0,16117.0,1593.0,45
31055,2003,16136.0,15690.0,446.0,47
31055,2004,16705.0,16169.0,536.0,46
31055,2005,17114.0,17189.0,-75.0,54
31055,2006,17666.0,16659.0,1007.0,53
31055,2007,17631.0,15875.0,1756.0,59
31055,2008,17843.0,17355.0,488.0,65
31055,2009,16797.0,17408.0,-611.0,44
31055,2010,16872.0,16819.0,53.0,48
31055,2011,16407.0,16438.0,-31.0,51
31055,2012,17981.0,17526.0,455.0,54
31055,2013,19517.0,18647.0,870.0,45
31055,2014,16587.0,14968.0,1619.0,42
31055,2015,10409.0,10052.0,357.0,43
31055,2016,17819.0,16091.0,1728.0,40
31055,2017,25590.0,22862.0,2728.0,44
31055,2018,17735.0,16191.0,1544.0,43
31055,2019,17414.0,15975.0,1439.0,38
31067,1994,415.0,432.0,-17.0,32
31067,1995,372.0,349.0,23.0,16
31069,2002,0.0,0.0,0.0,14
31069,2003,0.0,0.0,0.0,15
31069,2004,0.0,0.0,0.0,15
31069,2005,0.0,0.0,0.0,12
31069,2006,0.0,0.0,0.0,15
31069,2007,18.0,0.0,18.0,15
31069,2008,0.0,0.0,0.0,15
31069,2009,0.0,0.0,0.0,12
31069,2010,0.0,0.0,0.0,14
31069,2011,0.0,0.0,0.0,13
31069,2012,0.0,0.0,0.0,14
31069,2013,0.0,0.0,0.0,11
31069,2014,0.0,0.0,0.0,13
31069,2015,0.0,0.0,0.0,12
31079,1994,1394.0,1388.0,6.0,19
31079,1995,1504.0,1572.0,-68.0,17
31079,1999,1566.0,1373.0,193.0,33
31079,2000,1789.0,1404.0,385.0,31
31079,2001,1635.0,1260.0,375.0,33
31079,2002,1442.0,1182.0,260.0,25
31079,2003,1460.0,1180.0,280.0,33
31079,2004,1462.0,1278.0,184.0,31
31079,2005,1408.0,1232.0,176.0,28
31079,2006,1396.0,1224.0,172.0,26
31079,2007,1348.0,1302.0,46.0,31
31079,2008,1371.0,1611.0,-240.0,27
31079,2009,1416.0,1593.0,-177.0,25
31079,2010,1573.0,1582.0,-9.0,26
31079,2011,1473.0,1551.0,-78.0,28
31079,2012,1707.0,1591.0,116.0,30
31079,2013,1961.0,1730.0,231.0,27
31079,2014,1391.0,1292.0,99.0,24
31079,2015,1142.0,1063.0,79.0,24
31079,2016,1568.0,1208.0,360.0,22
31079,2017,1961.0,1542.0,419.0,23
31079,2018,1538.0,1094.0,444.0,23
31079,2019,1369.0,1089.0,280.0,19
31107,2006,147.0,63.0,84.0,32
31107,2007,116.0,83.0,33.0,31
31107,2008,133.0,69.0,64.0,34
31107,2009,87.0,78.0,9.0,33
31107,2010,73.0,55.0,18.0,36
31107,2011,89.0,16.0,73.0,37
31107,2012,91.0,137.0,-46.0,38
31107,2013,141.0,103.0,38.0,36
31107,2014,37.0,0.0,37.0,35
31107,2015,0.0,0.0,0.0,36
31107,2016,0.0,56.0,-56.0,35
31107,2017,51.0,86.0,-35.0,36
31107,2018,42.0,0.0,42.0,34
31107,2019,45.0,40.0,5.0,35
31109,1993,5506.0,6174.0,-668.0,29
31109,1994,6176.0,6128.0,48.0,31
31109,1995,6030.0,6383.0,-353.0,31
31109,1996,6205.0,6224.0,-19.0,29
31109,1997,6537.0,6800.0,-263.0,29
31109,1998,7385.0,6425.0,960.0,29
31109,1999,7117.0,7161.0,-44.0,31
31109,2000,6827.0,7320.0,-493.0,32
31109,2001,7151.0,6740.0,411.0,31
31109,2002,6534.0,7085.0,-551.0,31
31109,2003,6238.0,7225.0,-987.0,32
31109,2004,7043.0,6422.0,621.0,31
31109,2005,7170.0,6955.0,215.0,31
31109,2006,7641.0,7352.0,289.0,27
31109,2007,7104.0,6708.0,396.0,31
31109,2008,7560.0,7177.0,383.0,28
31109,2009,7394.0,7053.0,341.0,26
31109,2010,6443.0,6254.0,189.0,29
31109,2011,6769.0,6957.0,-188.0,28
31109,2012,6880.0,6349.0,531.0,39
31109,2013,7358.0,7047.0,311.0,36
31109,2014,5559.0,5385.0,174.0,36
31109,2015,3355.0,3370.0,-15.0,37
31109,2016,6403.0,5686.0,717.0,36
31109,2017,9285.0,8210.0,1075.0,33
31109,2018,5900.0,5749.0,151.0,31
31109,2019,5886.0,5379.0,507.0,31
31111,1999,649.0,779.0,-130.0,27
31111,2000,607.0,546.0,61.0,25
31111,2001,670.0,585.0,85.0,25
31111,2002,602.0,605.0,-3.0,25
31111,2003,494.0,625.0,-131.0,26
31111,2004,590.0,606.0,-16.0,27
31111,2005,488.0,617.0,-129.0,23
31127,1994,115.0,130.0,-15.0,22
31127,1995,72.0,87.0,-15.0,20
31131,1993,304.0,320.0,-16.0,21
31131,1994,396.0,357.0,39.0,24
31131,1995,371.0,287.0,84.0,22
31131,1996,277.0,442.0,-165.0,18
31131,1997,383.0,368.0,15.0,22
31131,1998,345.0,420.0,-75.0,19
31153,1995,6985.0,8060.0,-1075.0,15
31153,1999,7518.0,7623.0,-105.0,38
31153,2000,7144.0,7659.0,-515.0,35
31153,2001,6759.0,7852.0,-1093.0,38
31153,2002,6894.0,7962.0,-1068.0,37
31153,2003,7103.0,8083.0,-980.0,34
31153,2004,7654.0,9096.0,-1442.0,35
31153,2005,8096.0,9765.0,-1669.0,37
31153,2006,8475.0,9996.0,-1521.0,35
31153,2007,8289.0,10335.0,-2046.0,34
31153,2008,8142.0,10186.0,-2044.0,37
31153,2009,8595.0,9720.0,-1125.0,29
31153,2010,8798.0,9945.0,-1147.0,44
31153,2011,8371.0,9030.0,-659.0,43
31153,2012,8685.0,9676.0,-991.0,40
31153,2013,9559.0,10683.0,-1124.0,40
31153,2014,7689.0,8844.0,-1155.0,32
31153,2015,5044.0,5456.0,-412.0,33
31153,2016,8429.0,9608.0,-1179.0,32
31153,2017,12375.0,14614.0,-2239.0,38
31153,2018,8489.0,10012.0,-1523.0,35
31153,2019,8819.0,9464.0,-645.0,29
31157,1993,878.0,710.0,168.0,22
31157,1994,702.0,873.0,-171.0,20
31157,1995,886.0,731.0,155.0,24
31157,1996,861.0,647.0,214.0,20
31157,1997,764.0,615.0,149.0,24
31157,1998,752.0,656.0,96.0,20
31157,1999,690.0,785.0,-95.0,25
31157,2000,844.0,763.0,81.0,24
31157,2001,900.0,567.0,333.0,23
31157,2002,724.0,729.0,-5.0,21
31157,2003,737.0,813.0,-76.0,23
31157,2004,682.0,676.0,6.0,21
31157,2005,687.0,639.0,48.0,19
31157,2006,811.0,623.0,188.0,21
31157,2007,613.0,508.0,105.0,27
31157,2008,662.0,666.0,-4.0,24
31157,2009,709.0,740.0,-31.0,18
31157,2010,470.0,690.0,-220.0,43
31157,2011,685.0,614.0,71.0,45
31157,2012,883.0,580.0,303.0,47
31157,2013,749.0,714.0,35.0,20
31157,2014,471.0,257.0,214.0,18
31157,2015,301.0,186.0,115.0,21
31157,2016,418.0,442.0,-24.0,19
31157,2017,684.0,370.0,314.0,23
31157,2018,363.0,313.0,50.0,22
31157,2019,314.0,302.0,12.0,19
31165,2007,0.0,0.0,0.0,49
31165,2008,0.0,0.0,0.0,50
31165,2009,0.0,0.0,0.0,45
31171,2002,0.0,0.0,0.0,11
31171,2003,0.0,0.0,0.0,17
31171,2004,0.0,0.0,0.0,16
31171,2005,0.0,0.0,0.0,15
31171,2006,0.0,0.0,0.0,14
31171,2007,0.0,0.0,0.0,19
31171,2008,0.0,0.0,0.0,12
31171,2009,0.0,0.0,0.0,14
31171,2010,0.0,0.0,0.0,16
31171,2011,0.0,0.0,0.0,15
31171,2012,71.0,0.0,71.0,18
31171,2013,0.0,0.0,0.0,14
31171,2014,0.0,0.0,0.0,14
31171,2015,0.0,0.0,0.0,14
31171,2016,0.0,0.0,0.0,11
31171,2017,0.0,0.0,0.0,12
31171,2018,0.0,0.0,0.0,16
31171,2019,0.0,0.0,0.0,12
31173,2003,112.0,95.0,17.0,25
31173,2004,172.0,60.0,112.0,28
31173,2005,75.0,139.0,-64.0,28
31173,2006,169.0,104.0,65.0,26
31173,2007,135.0,81.0,54.0,28
31173,2008,225.0,91.0,134.0,28
31177,1999,520.0,690.0,-170.0,33
31177,2000,627.0,662.0,-35.0,36
31177,2001,543.0,702.0,-159.0,37
31177,2002,613.0,679.0,-66.0,33
31177,2003,559.0,708.0,-149.0,33
31177,2004,660.0,652.0,8.0,32
31177,2005,631.0,742.0,-111.0,35
31177,2006,673.0,749.0,-76.0,31
31177,2007,607.0,659.0,-52.0,33
31177,2008,673.0,639.0,34.0,33
31177,2009,627.0,648.0,-21.0,29
31177,2010,507.0,636.0,-129.0,33
31177,2011,598.0,640.0,-42.0,33
31177,2012,676.0,740.0,-64.0,35
31177,2013,703.0,811.0,-108.0,28
31177,2014,491.0,608.0,-117.0,26
31177,2015,338.0,380.0,-42.0,25
31177,2016,568.0,833.0,-265.0,24
31177,2017,749.0,1188.0,-439.0,26
31177,2018,581.0,966.0,-385.0,29
31177,2019,702.0,776.0,-74.0,25
32001,1993,660.0,1053.0,-393.0,32
32001,1994,625.0,952.0,-327.0,25
32001,1995,540.0,986.0,-446.0,25
32001,1996,561.0,1091.0,-530.0,21
32001,1997,811.0,1344.0,-533.0,23
32001,1998,756.0,1032.0,-276.0,11
32001,2005,893.0,1063.0,-170.0,41
32001,2006,825.0,1083.0,-258.0,44
32001,2007,810.0,904.0,-94.0,46
32001,2008,782.0,772.0,10.0,40
32001,2009,736.0,843.0,-107.0,43
32001,2010,839.0,641.0,198.0,40
32001,2011,815.0,703.0,112.0,33
32001,2012,915.0,750.0,165.0,32
32001,2013,904.0,798.0,106.0,46
32001,2014,530.0,509.0,21.0,46
32001,2015,430.0,386.0,44.0,44
32001,2016,576.0,671.0,-95.0,41
32001,2017,804.0,1189.0,-385.0,43
32001,2018,463.0,769.0,-306.0,44
32001,2019,503.0,720.0,-217.0,41
32003,1993,32580.0,54870.0,-22290.0,61
32003,1994,28132.0,67790.0,-39658.0,73
32003,1995,32436.0,66271.0,-33835.0,65
32003,1996,32680.0,65369.0,-32689.0,69
32003,1997,34853.0,72758.0,-37905.0,61
32003,1998,37297.0,71045.0,-33748.0,68
32003,1999,38743.0,72402.0,-33659.0,75
32003,2000,41240.0,76373.0,-35133.0,67
32003,2001,42505.0,74105.0,-31600.0,70
32003,2002,45488.0,74264.0,-28776.0,71
32003,2003,45380.0,74172.0,-28792.0,68
32003,2004,46915.0,87588.0,-40673.0,63
32003,2005,56426.0,88182.0,-31756.0,62
32003,2006,59550.0,94040.0,-34490.0,65
32003,2007,59102.0,86038.0,-26936.0,63
32003,2008,65601.0,78929.0,-13328.0,58
32003,2009,67294.0,67132.0,162.0,55
32003,2010,64014.0,57142.0,6872.0,54
32003,2011,63267.0,60156.0,3111.0,54
32003,2012,68675.0,77790.0,-9115.0,64
32003,2013,70620.0,81826.0,-11206.0,61
32003,2014,62439.0,75634.0,-13195.0,58
32003,2015,38758.0,55556.0,-16798.0,58
32003,2016,54612.0,76590.0,-21978.0,58
32003,2017,74870.0,107690.0,-32820.0,58
32003,2018,57861.0,85577.0,-27716.0,61
32003,2019,57842.0,82514.0,-24672.0,54
32005,1993,1764.0,3001.0,-1237.0,41
32005,1994,1870.0,2862.0,-992.0,44
32005,1995,1859.0,2902.0,-1043.0,42
32005,1996,2129.0,2716.0,-587.0,44
32005,1997,2271.0,2667.0,-396.0,44
32005,1998,2125.0,2617.0,-492.0,43
32005,1999,2304.0,2691.0,-387.0,45
32005,2000,2228.0,2745.0,-517.0,45
32005,2001,2231.0,2947.0,-716.0,45
32005,2002,2073.0,2845.0,-772.0,46
32005,2003,2312.0,3046.0,-734.0,44
32005,2004,2153.0,3004.0,-851.0,22
32005,2005,2216.0,2774.0,-558.0,15
32005,2006,2236.0,2537.0,-301.0,14
32005,2007,1926.0,2251.0,-325.0,10
32005,2008,1925.0,2245.0,-320.0,11
32005,2009,2090.0,2090.0,0.0,9
32005,2010,1856.0,2157.0,-301.0,8
32005,2011,1771.0,2086.0,-315.0,10
32005,2012,2068.0,2328.0,-260.0,14
32005,2013,1952.0,2462.0,-510.0,33
32005,2014,1813.0,2104.0,-291.0,28
32005,2015,1138.0,1478.0,-340.0,30
32005,2016,1544.0,2153.0,-609.0,26
32005,2017,2243.0,3228.0,-985.0,20
32005,2018,1664.0,2324.0,-660.0,15
32005,2019,1568.0,2292.0,-724.0,13
32007,1993,1225.0,2005.0,-780.0,18
32007,1994,1319.0,1954.0,-635.0,18
32007,1995,1596.0,2000.0,-404.0,15
32007,1996,1556.0,2147.0,-591.0,17
32007,1997,1445.0,2148.0,-703.0,16
32007,1998,1698.0,1610.0,88.0,12
32007,1999,1961.0,1345.0,616.0,21
32007,2000,1711.0,1579.0,132.0,17
32007,2001,1764.0,1595.0,169.0,19
32007,2002,1777.0,1220.0,557.0,18
32007,2003,1526.0,1111.0,415.0,16
32007,2004,1378.0,1196.0,182.0,17
32007,2005,1399.0,1525.0,-126.0,18
32007,2006,1307.0,1692.0,-385.0,21
32007,2007,1300.0,1885.0,-585.0,24
32007,2008,1386.0,1321.0,65.0,11
32007,2009,1250.0,1520.0,-270.0,19
32007,2010,1214.0,1210.0,4.0,19
32007,2011,1235.0,1205.0,30.0,19
32007,2012,1348.0,1984.0,-636.0,22
32007,2013,1570.0,2038.0,-468.0,19
32007,2014,1342.0,1180.0,162.0,32
32007,2015,677.0,708.0,-31.0,29
32007,2016,1106.0,1114.0,-8.0,19
32007,2017,1641.0,1597.0,44.0,24
32007,2018,1159.0,1107.0,52.0,19
32007,2019,1137.0,998.0,139.0,14
32015,1994,221.0,154.0,67.0,31
32015,1995,191.0,174.0,17.0,32
32015,1996,189.0,200.0,-11.0,37
32015,1997,142.0,165.0,-23.0,29
32015,1998,228.0,104.0,124.0,14
32015,1999,254.0,83.0,171.0,20
32015,2000,214.0,82.0,132.0,16
32015,2001,153.0,97.0,56.0,17
32015,2002,147.0,0.0,147.0,17
32019,2007,2343.0,3862.0,-1519.0,45
32019,2008,2631.0,3252.0,-621.0,44
32019,2009,2833.0,2951.0,-118.0,39
32019,2010,2720.0,3055.0,-335.0,37
32019,2011,2705.0,2542.0,163.0,44
32019,2012,2778.0,2950.0,-172.0,47
32019,2013,2608.0,2971.0,-363.0,47
32019,2014,2214.0,2420.0,-206.0,47
32019,2015,1382.0,1839.0,-457.0,45
32019,2016,2062.0,2765.0,-703.0,41
32019,2017,2717.0,4756.0,-2039.0,42
32019,2018,2165.0,3620.0,-1455.0,40
32019,2019,2146.0,3668.0,-1522.0,38
32021,2003,80.0,110.0,-30.0,21
32021,2004,82.0,77.0,5.0,17
32021,2005,117.0,89.0,28.0,18
32021,2007,97.0,43.0,54.0,7
32021,2008,76.0,85.0,-9.0,13
32021,2009,61.0,46.0,15.0,10
32021,2010,52.0,66.0,-14.0,11
32021,2011,105.0,53.0,52.0,10
32021,2012,127.0,108.0,19.0,14
32021,2013,120.0,68.0,52.0,6
32023,2003,1280.0,1946.0,-666.0,22
32023,2004,1157.0,2463.0,-1306.0,32
32023,2005,1151.0,3114.0,-1963.0,23
32023,2006,1271.0,3054.0,-1783.0,31
32023,2007,1287.0,2670.0,-1383.0,30
32023,2008,1441.0,2070.0,-629.0,21
32023,2009,1554.0,1885.0,-331.0,26
32023,2010,1420.0,1575.0,-155.0,27
32023,2011,1462.0,1527.0,-65.0,20
32023,2012,1566.0,1626.0,-60.0,19
32023,2013,1534.0,1720.0,-186.0,18
32023,2014,1005.0,1293.0,-288.0,20
32023,2015,779.0,949.0,-170.0,16
32023,2016,846.0,1312.0,-466.0,15
32023,2017,1069.0,2279.0,-1210.0,19
32023,2018,847.0,2141.0,-1294.0,18
32023,2019,1033.0,1936.0,-903.0,15
32027,1993,167.0,151.0,16.0,31
32027,1994,88.0,95.0,-7.0,23
32027,1995,121.0,87.0,34.0,31
32027,1996,94.0,201.0,-107.0,23
32027,1997,122.0,76.0,46.0,21
32027,1998,83.0,92.0,-9.0,13
32031,1993,10973.0,14089.0,-3116.0,47
32031,1994,11299.0,15450.0,-4151.0,49
32031,1995,11491.0,15412.0,-3921.0,47
32031,1996,11431.0,14753.0,-3322.0,47
32031,1997,12074.0,14569.0,-2495.0,44
32031,1998,12392.0,13753.0,-1361.0,45
32031,1999,12779.0,13960.0,-1181.0,48
32031,2000,12522.0,14478.0,-1956.0,47
32031,2001,11570.0,15604.0,-4034.0,47
32031,2002,11333.0,15952.0,-4619.0,46
32031,2003,11564.0,15330.0,-3766.0,45
32031,2004,12243.0,16205.0,-3962.0,45
32031,2005,12909.0,16498.0,-3589.0,52
32031,2006,14276.0,15764.0,-1488.0,47
32031,2007,12838.0,15059.0,-2221.0,48
32031,2008,13590.0,14022.0,-432.0,48
32031,2009,13884.0,12156.0,1728.0,47
32031,2010,11594.0,11644.0,-50.0,47
32031,2011,12178.0,12064.0,114.0,48
32031,2012,13816.0,14973.0,-1157.0,56
32031,2013,14600.0,15794.0,-1194.0,54
32031,2014,11603.0,13536.0,-1933.0,51
