FIPS,year,tot_out,tot_in,net_out,hpi
1051,2005,2508.0,3588.0,-1080.0,171.59
1051,2006,3034.0,3998.0,-964.0,184.03
1051,2007,2917.0,4206.0,-1289.0,191.46
1051,2008,3393.0,3801.0,-408.0,194.86
1051,2009,3237.0,3566.0,-329.0,187.49
1051,2010,3029.0,3654.0,-625.0,180.68
1051,2011,3245.0,3595.0,-350.0,175.2
1051,2012,3892.0,3683.0,209.0,169.41
1051,2013,3466.0,3626.0,-160.0,170.31
1051,2014,2966.0,3139.0,-173.0,173.56
1051,2015,2109.0,2351.0,-242.0,174.83
1051,2016,2704.0,3049.0,-345.0,177.59
1051,2017,3587.0,4361.0,-774.0,181.04
1051,2018,2689.0,3258.0,-569.0,184.64
1051,2019,2811.0,2956.0,-145.0,189.82
1053,1993,799.0,773.0,26.0,113.41
1053,1994,859.0,687.0,172.0,116.97
1053,1995,926.0,778.0,148.0,121.11
1053,1996,1129.0,790.0,339.0,123.52
1053,1997,807.0,1060.0,-253.0,133.37
1053,1998,778.0,785.0,-7.0,140.72
1053,1999,833.0,709.0,124.0,148.92
1053,2000,739.0,699.0,40.0,149.63
1053,2001,736.0,729.0,7.0,160.08
1053,2002,751.0,687.0,64.0,162.73
1053,2003,827.0,653.0,174.0,167.14
1053,2004,869.0,676.0,193.0,169.59
1053,2005,920.0,730.0,190.0,183.36
1053,2006,867.0,844.0,23.0,199.95
1053,2007,745.0,737.0,8.0,213.5
1053,2008,883.0,830.0,53.0,218.48
1053,2009,1005.0,802.0,203.0,212.38
1053,2010,731.0,692.0,39.0,202.26
1053,2011,839.0,780.0,59.0,196.38
1053,2012,964.0,916.0,48.0,196.71
1053,2013,944.0,831.0,113.0,198.67
1053,2014,703.0,759.0,-56.0,192.37
1053,2015,628.0,626.0,2.0,196.75
1053,2016,679.0,656.0,23.0,203.07
1053,2017,933.0,921.0,12.0,195.57
1053,2018,802.0,721.0,81.0,212.44
1053,2019,701.0,756.0,-55.0,226.87
1055,1993,2262.0,1980.0,282.0,125.42
1055,1994,2200.0,2174.0,26.0,134.52
1055,1995,2419.0,1882.0,537.0,141.78
1055,1996,1941.0,1772.0,169.0,150.29
1055,1997,2100.0,3389.0,-1289.0,156.71
1055,1998,2235.0,2291.0,-56.0,166.11
1055,1999,2390.0,2106.0,284.0,166.7
1055,2000,2743.0,2047.0,696.0,170.73
1055,2001,2341.0,2071.0,270.0,179.24
1055,2002,2209.0,2126.0,83.0,184.77
1055,2003,2225.0,2203.0,22.0,190.07
1055,2004,2207.0,2224.0,-17.0,196.23
1055,2005,2194.0,2068.0,126.0,205.13
1055,2006,2169.0,2254.0,-85.0,215.94
1055,2007,2188.0,2223.0,-35.0,222.1
1055,2008,2304.0,2343.0,-39.0,224.57
1055,2009,2404.0,2275.0,129.0,223.42
1055,2010,2073.0,2143.0,-70.0,215.45
1055,2011,2229.0,2043.0,186.0,212.63
1055,2012,2497.0,2689.0,-192.0,211.49
1055,2013,2453.0,2490.0,-37.0,214.97
1055,2014,1924.0,2098.0,-174.0,211.28
1055,2015,1637.0,1493.0,144.0,214.05
1055,2016,1975.0,2002.0,-27.0,216.42
1055,2017,2529.0,2704.0,-175.0,215.38
1055,2018,2077.0,2251.0,-174.0,225.35
1055,2019,2115.0,1887.0,228.0,232.35
1057,1993,468.0,415.0,53.0,100.0
1057,1994,355.0,404.0,-49.0,100.4
1057,1995,408.0,412.0,-4.0,121.75
1057,1996,348.0,365.0,-17.0,116.36
1057,1997,407.0,421.0,-14.0,126.92
1057,1998,456.0,488.0,-32.0,134.54
1057,1999,459.0,342.0,117.0,128.44
1057,2000,516.0,470.0,46.0,131.27
1057,2001,410.0,455.0,-45.0,138.09
1057,2002,432.0,387.0,45.0,139.61
1057,2003,405.0,419.0,-14.0,140.02
1057,2004,450.0,472.0,-22.0,139.78
1057,2005,305.0,350.0,-45.0,146.98
1057,2006,462.0,310.0,152.0,149.04
1057,2007,452.0,355.0,97.0,160.31
1057,2008,426.0,396.0,30.0,160.46
1057,2009,431.0,390.0,41.0,162.95
1057,2010,337.0,343.0,-6.0,150.06
1057,2011,333.0,330.0,3.0,147.05
1057,2012,535.0,433.0,102.0,144.1
1057,2013,453.0,425.0,28.0,148.23
1057,2014,413.0,425.0,-12.0,153.61
1057,2015,296.0,264.0,32.0,143.66
1057,2016,411.0,405.0,6.0,159.37
1057,2017,500.0,447.0,53.0,156.0
1057,2018,371.0,355.0,16.0,169.76
1057,2019,384.0,389.0,-5.0,176.33
1059,1998,991.0,846.0,145.0,100.0
1059,1999,849.0,710.0,139.0,104.95
1059,2000,891.0,672.0,219.0,103.21
1059,2001,787.0,630.0,157.0,106.48
1059,2002,815.0,529.0,286.0,109.34
1059,2003,742.0,568.0,174.0,110.33
1059,2004,809.0,629.0,180.0,110.65
1059,2005,753.0,627.0,126.0,115.17
1059,2006,753.0,744.0,9.0,122.85
1059,2007,904.0,581.0,323.0,131.68
1059,2008,779.0,776.0,3.0,128.5
1059,2009,919.0,882.0,37.0,129.28
1059,2010,859.0,773.0,86.0,128.51
1059,2011,1176.0,898.0,278.0,129.83
1059,2012,1597.0,977.0,620.0,126.12
1059,2013,1267.0,967.0,300.0,127.15
1059,2014,885.0,828.0,57.0,125.22
1059,2015,816.0,634.0,182.0,130.96
1059,2016,601.0,633.0,-32.0,128.73
1059,2017,1033.0,954.0,79.0,137.18
1059,2018,830.0,692.0,138.0,141.31
1059,2019,724.0,630.0,94.0,149.91
1061,2000,821.0,951.0,-130.0,100.0
1061,2001,831.0,749.0,82.0,105.51
1061,2002,797.0,804.0,-7.0,105.79
1061,2003,748.0,712.0,36.0,106.99
1061,2004,778.0,684.0,94.0,110.93
1061,2005,686.0,692.0,-6.0,119.56
1061,2006,888.0,883.0,5.0,134.05
1061,2007,859.0,852.0,7.0,139.78
1061,2008,750.0,864.0,-114.0,141.99
1061,2009,797.0,789.0,8.0,137.48
1061,2010,741.0,751.0,-10.0,137.76
1061,2011,766.0,726.0,40.0,133.24
1061,2012,888.0,893.0,-5.0,130.05
1061,2013,883.0,944.0,-61.0,128.62
1061,2014,812.0,792.0,20.0,129.65
1061,2015,579.0,603.0,-24.0,133.39
1061,2016,727.0,616.0,111.0,139.89
1061,2017,895.0,914.0,-19.0,139.5
1061,2018,625.0,800.0,-175.0,147.45
1061,2019,673.0,737.0,-64.0,150.02
1065,1998,401.0,563.0,-162.0,100.0
1065,1999,380.0,416.0,-36.0,99.57
1065,2000,353.0,505.0,-152.0,112.46
1065,2001,460.0,453.0,7.0,108.64
1065,2002,449.0,371.0,78.0,110.56
1065,2003,368.0,441.0,-73.0,113.57
1065,2004,533.0,466.0,67.0,118.84
1065,2005,380.0,475.0,-95.0,121.62
1065,2006,504.0,474.0,30.0,135.88
1065,2007,434.0,515.0,-81.0,140.1
1065,2008,527.0,612.0,-85.0,140.59
1065,2009,565.0,463.0,102.0,139.37
1065,2010,470.0,441.0,29.0,139.3
1065,2011,498.0,339.0,159.0,128.65
1065,2012,823.0,587.0,236.0,125.42
1065,2013,580.0,515.0,65.0,127.42
1065,2014,502.0,375.0,127.0,120.87
1065,2015,475.0,379.0,96.0,119.41
1065,2016,457.0,364.0,93.0,135.47
1065,2017,539.0,618.0,-79.0,136.68
1065,2018,468.0,368.0,100.0,152.0
1065,2019,423.0,424.0,-1.0,139.08
1067,1993,458.0,551.0,-93.0,100.3
1067,1994,551.0,650.0,-99.0,108.5
1067,1995,652.0,580.0,72.0,114.74
1067,1996,795.0,496.0,299.0,117.17
1067,1997,489.0,794.0,-305.0,125.32
1067,1998,470.0,523.0,-53.0,123.27
1067,1999,596.0,469.0,127.0,127.51
1067,2000,499.0,590.0,-91.0,130.06
1067,2001,569.0,493.0,76.0,139.14
1067,2002,481.0,530.0,-49.0,141.19
1067,2003,525.0,493.0,32.0,141.66
1067,2004,585.0,595.0,-10.0,149.65
1067,2005,532.0,522.0,10.0,157.42
1067,2006,583.0,603.0,-20.0,168.6
1067,2007,509.0,567.0,-58.0,187.46
1067,2008,509.0,511.0,-2.0,184.07
1067,2009,559.0,603.0,-44.0,181.29
1067,2010,590.0,638.0,-48.0,174.26
1067,2011,561.0,593.0,-32.0,161.88
1067,2012,622.0,655.0,-33.0,164.16
1067,2013,614.0,776.0,-162.0,159.93
1067,2014,635.0,586.0,49.0,161.25
1067,2015,443.0,461.0,-18.0,158.8
1067,2016,512.0,570.0,-58.0,169.89
1067,2017,610.0,796.0,-186.0,164.29
1067,2018,523.0,612.0,-89.0,174.17
1067,2019,516.0,571.0,-55.0,186.21
1069,1993,2320.0,2739.0,-419.0,173.01
1069,1994,2591.0,2385.0,206.0,177.36
1069,1995,2703.0,2602.0,101.0,186.94
1069,1996,3011.0,2647.0,364.0,190.55
1069,1997,2555.0,3080.0,-525.0,199.7
1069,1998,2648.0,2647.0,1.0,206.46
1069,1999,2671.0,2819.0,-148.0,207.67
1069,2000,2881.0,2883.0,-2.0,211.24
1069,2001,2698.0,2943.0,-245.0,219.92
1069,2002,2638.0,2569.0,69.0,223.39
1069,2003,2526.0,2970.0,-444.0,228.48
1069,2004,2775.0,3091.0,-316.0,236.03
1069,2005,2746.0,3018.0,-272.0,253.42
1069,2006,2842.0,3505.0,-663.0,275.78
1069,2007,2687.0,3490.0,-803.0,286.13
1069,2008,2751.0,3293.0,-542.0,286.43
1069,2009,2984.0,3501.0,-517.0,282.89
1069,2010,3086.0,3356.0,-270.0,271.0
1069,2011,3448.0,3623.0,-175.0,260.19
1069,2012,4204.0,4169.0,35.0,257.78
1069,2013,4187.0,3988.0,199.0,255.28
1069,2014,3405.0,2796.0,609.0,256.19
1069,2015,2298.0,2168.0,130.0,259.48
1069,2016,2751.0,2658.0,93.0,262.01
1069,2017,3775.0,3462.0,313.0,266.92
1069,2018,2800.0,2909.0,-109.0,274.05
1069,2019,2658.0,2874.0,-216.0,278.91
1071,1993,1209.0,1233.0,-24.0,104.07
1071,1994,1278.0,1111.0,167.0,110.52
1071,1995,1238.0,1462.0,-224.0,114.7
1071,1996,1133.0,1263.0,-130.0,115.5
1071,1997,1263.0,1084.0,179.0,124.58
1071,1998,1060.0,1168.0,-108.0,127.73
1071,1999,1173.0,1035.0,138.0,130.01
1071,2000,1109.0,1223.0,-114.0,138.11
1071,2001,1062.0,1030.0,32.0,145.34
1071,2002,1186.0,1049.0,137.0,148.4
1071,2003,1010.0,986.0,24.0,152.71
1071,2004,1124.0,968.0,156.0,158.18
1071,2005,1044.0,935.0,109.0,166.2
1071,2006,996.0,1119.0,-123.0,181.02
1071,2007,1117.0,942.0,175.0,186.0
1071,2008,1066.0,1183.0,-117.0,185.58
1071,2009,1025.0,993.0,32.0,188.91
1071,2010,1068.0,912.0,156.0,183.07
1071,2011,920.0,966.0,-46.0,183.72
1071,2012,1212.0,1137.0,75.0,180.39
1071,2013,1234.0,1132.0,102.0,183.58
1071,2014,1075.0,953.0,122.0,180.71
1071,2015,900.0,815.0,85.0,181.96
1071,2016,911.0,1029.0,-118.0,183.12
1071,2017,1316.0,1205.0,111.0,192.01
1071,2018,1081.0,1080.0,1.0,196.31
1071,2019,987.0,1028.0,-41.0,202.21
1073,1993,19405.0,18010.0,1395.0,226.26
1073,1994,19202.0,18122.0,1080.0,237.06
1073,1995,19305.0,18212.0,1093.0,249.49
1073,1996,19577.0,16182.0,3395.0,259.44
1073,1997,20961.0,16616.0,4345.0,269.45
1073,1998,20434.0,16921.0,3513.0,280.32
1073,1999,21374.0,17433.0,3941.0,289.71
1073,2000,21128.0,17635.0,3493.0,302.1
1073,2001,20789.0,16802.0,3987.0,315.56
1073,2002,20421.0,16759.0,3662.0,325.09
1073,2003,19729.0,16881.0,2848.0,333.99
1073,2004,20291.0,16856.0,3435.0,351.45
1073,2005,21083.0,17254.0,3829.0,376.26
1073,2006,20998.0,18573.0,2425.0,399.27
1073,2007,22097.0,17440.0,4657.0,407.11
1073,2008,21544.0,19243.0,2301.0,409.12
1073,2009,20484.0,18088.0,2396.0,396.42
1073,2010,19022.0,16502.0,2520.0,373.35
1073,2011,19152.0,16831.0,2321.0,359.6
1073,2012,23465.0,20278.0,3187.0,355.05
1073,2013,22901.0,20633.0,2268.0,354.83
1073,2014,18983.0,16298.0,2685.0,364.78
1073,2015,14241.0,12374.0,1867.0,380.19
1073,2016,18915.0,15968.0,2947.0,395.01
1073,2017,25755.0,21877.0,3878.0,411.86
1073,2018,18941.0,16442.0,2499.0,435.54
1073,2019,18439.0,15718.0,2721.0,454.45
1075,1996,323.0,314.0,9.0,100.0
1075,1997,335.0,353.0,-18.0,103.51
1075,1998,344.0,395.0,-51.0,113.81
1075,1999,313.0,336.0,-23.0,106.72
1075,2000,357.0,357.0,0.0,116.2
1075,2001,368.0,271.0,97.0,115.86
1075,2002,376.0,251.0,125.0,118.57
1075,2003,393.0,303.0,90.0,116.9
1075,2004,365.0,200.0,165.0,129.86
1075,2005,366.0,325.0,41.0,122.11
1075,2006,437.0,299.0,138.0,126.56
1075,2007,311.0,331.0,-20.0,143.65
1075,2008,346.0,310.0,36.0,142.44
1075,2009,261.0,319.0,-58.0,141.51
1075,2010,292.0,309.0,-17.0,135.76
1075,2011,323.0,217.0,106.0,118.14
1075,2012,370.0,275.0,95.0,122.05
1075,2013,332.0,282.0,50.0,124.66
1075,2014,209.0,219.0,-10.0,135.7
1075,2015,149.0,140.0,9.0,126.16
1075,2016,236.0,201.0,35.0,156.48
1075,2017,308.0,252.0,56.0,144.49
1075,2018,215.0,198.0,17.0,139.78
1075,2019,198.0,182.0,16.0,145.59
1077,1993,1661.0,1869.0,-208.0,135.95
1077,1994,1876.0,1953.0,-77.0,137.02
1077,1995,1838.0,1920.0,-82.0,144.23
1077,1996,1689.0,1824.0,-135.0,149.06
1077,1997,1967.0,1802.0,165.0,150.51
1077,1998,1961.0,1872.0,89.0,152.41
1077,1999,1878.0,1936.0,-58.0,156.14
1077,2000,1861.0,1800.0,61.0,156.12
1077,2001,2084.0,1629.0,455.0,161.32
1077,2002,1789.0,1661.0,128.0,163.14
1077,2003,1790.0,1578.0,212.0,166.26
1077,2004,1739.0,1765.0,-26.0,170.15
1077,2005,1899.0,1736.0,163.0,175.31
1077,2006,1897.0,1795.0,102.0,186.67
1077,2007,1799.0,1936.0,-137.0,195.09
1077,2008,1934.0,1993.0,-59.0,201.73
1077,2009,2048.0,1996.0,52.0,205.39
1077,2010,1796.0,1683.0,113.0,199.61
1077,2011,1944.0,1811.0,133.0,198.31
1077,2012,2173.0,2186.0,-13.0,198.27
1077,2013,2249.0,2175.0,74.0,200.56
1077,2014,1882.0,1760.0,122.0,204.19
1077,2015,1454.0,1273.0,181.0,205.65
1077,2016,1820.0,1790.0,30.0,213.18
1077,2017,2311.0,2359.0,-48.0,215.31
1077,2018,1904.0,1656.0,248.0,220.25
1077,2019,1885.0,1775.0,110.0,228.72
1079,1993,886.0,1003.0,-117.0,108.7
1079,1994,1015.0,909.0,106.0,109.86
1079,1995,869.0,957.0,-88.0,111.89
1079,1996,1025.0,1078.0,-53.0,118.79
1079,1997,978.0,1037.0,-59.0,121.1
1079,1998,1042.0,961.0,81.0,131.69
1079,1999,948.0,1077.0,-129.0,139.78
1079,2000,954.0,1056.0,-102.0,141.23
1079,2001,954.0,912.0,42.0,145.83
1079,2002,1017.0,904.0,113.0,147.2
1079,2003,1019.0,787.0,232.0,151.57
1079,2004,1016.0,873.0,143.0,154.48
1079,2005,944.0,941.0,3.0,161.0
1079,2006,1001.0,765.0,236.0,166.37
1079,2007,942.0,923.0,19.0,174.87
1079,2008,929.0,917.0,12.0,179.97
1079,2009,983.0,973.0,10.0,179.31
1079,2010,992.0,947.0,45.0,175.98
1079,2011,968.0,826.0,142.0,173.98
1079,2012,990.0,1008.0,-18.0,172.46
1079,2013,1089.0,979.0,110.0,172.56
1079,2014,922.0,884.0,38.0,177.46
1079,2015,862.0,602.0,260.0,181.54
1079,2016,939.0,995.0,-56.0,177.8
1079,2017,1237.0,1113.0,124.0,191.88
1079,2018,933.0,906.0,27.0,192.68
1079,2019,895.0,867.0,28.0,190.08
1081,1993,3099.0,3648.0,-549.0,202.58
1081,1994,3580.0,3370.0,210.0,210.85
1081,1995,3189.0,3610.0,-421.0,222.07
1081,1996,3102.0,3642.0,-540.0,229.84
1081,1997,3366.0,5149.0,-1783.0,238.81
1081,1998,3728.0,4707.0,-979.0,246.08
1081,1999,3723.0,4648.0,-925.0,255.96
1081,2000,3890.0,4522.0,-632.0,265.0
1081,2001,3972.0,4359.0,-387.0,275.17
1081,2002,3768.0,4441.0,-673.0,283.97
1081,2003,3810.0,4320.0,-510.0,290.87
1081,2004,4245.0,4358.0,-113.0,310.28
1081,2005,3921.0,5211.0,-1290.0,338.15
1081,2006,4487.0,5414.0,-927.0,364.51
1081,2007,4474.0,5053.0,-579.0,383.02
1081,2008,4988.0,5416.0,-428.0,379.46
1081,2009,4623.0,5484.0,-861.0,371.58
1081,2010,4594.0,5344.0,-750.0,348.69
1081,2011,4626.0,6337.0,-1711.0,333.84
1081,2012,6149.0,7383.0,-1234.0,327.55
1081,2013,6432.0,7385.0,-953.0,323.32
1081,2014,6365.0,5544.0,821.0,327.48
1081,2015,3669.0,4176.0,-507.0,336.07
1081,2016,4928.0,4816.0,112.0,349.28
1081,2017,6031.0,6795.0,-764.0,367.96
1081,2018,5193.0,5028.0,165.0,386.51
1081,2019,4530.0,4971.0,-441.0,405.92
1083,1993,1415.0,1606.0,-191.0,124.57
1083,1994,1498.0,1645.0,-147.0,125.73
1083,1995,1663.0,1524.0,139.0,125.65
1083,1996,1366.0,1672.0,-306.0,130.84
1083,1997,1528.0,1715.0,-187.0,135.37
1083,1998,1374.0,2419.0,-1045.0,140.4
1083,1999,1781.0,2062.0,-281.0,143.45
1083,2000,1640.0,1941.0,-301.0,147.86
1083,2001,1525.0,1822.0,-297.0,155.19
1083,2002,1706.0,1811.0,-105.0,158.33
1083,2003,1820.0,2014.0,-194.0,160.85
1083,2004,1700.0,2160.0,-460.0,165.2
1083,2005,1543.0,2127.0,-584.0,173.68
1083,2006,1782.0,2474.0,-692.0,183.57
1083,2007,1651.0,2687.0,-1036.0,194.42
1083,2008,1970.0,2917.0,-947.0,198.44
1083,2009,1908.0,3034.0,-1126.0,197.83
1083,2010,2047.0,2876.0,-829.0,196.69
1083,2011,2106.0,3256.0,-1150.0,190.4
1083,2012,3052.0,3626.0,-574.0,190.69
1083,2013,2469.0,3394.0,-925.0,185.76
1083,2014,2362.0,2936.0,-574.0,186.83
1083,2015,1766.0,2280.0,-514.0,187.0
1083,2016,2416.0,2938.0,-522.0,191.85
1083,2017,3498.0,4455.0,-957.0,193.29
1083,2018,2766.0,4007.0,-1241.0,205.37
1083,2019,2687.0,3907.0,-1220.0,214.17
1085,2001,503.0,390.0,113.0,100.0
1085,2002,435.0,377.0,58.0,95.5
1085,2003,497.0,353.0,144.0,99.9
1085,2004,582.0,358.0,224.0,106.3
1085,2005,507.0,382.0,125.0,114.74
1085,2006,648.0,407.0,241.0,120.53
1085,2007,657.0,462.0,195.0,121.21
1085,2008,635.0,462.0,173.0,124.65
1085,2009,544.0,391.0,153.0,122.93
1085,2010,509.0,493.0,16.0,115.85
1085,2011,596.0,419.0,177.0,113.03
1085,2012,612.0,575.0,37.0,111.88
1085,2013,592.0,485.0,107.0,107.91
1085,2014,509.0,290.0,219.0,105.64
1085,2015,370.0,336.0,34.0,110.27
1085,2016,297.0,236.0,61.0,107.65
1085,2017,481.0,364.0,117.0,108.78
1085,2018,428.0,346.0,82.0,118.32
1085,2019,396.0,313.0,83.0,119.32
1087,1998,576.0,489.0,87.0,100.0
1087,1999,649.0,443.0,206.0,105.12
1087,2000,566.0,507.0,59.0,114.17
1087,2001,565.0,485.0,80.0,110.52
1087,2002,560.0,393.0,167.0,109.2
1087,2003,596.0,411.0,185.0,103.99
1087,2004,590.0,451.0,139.0,114.93
1087,2005,630.0,400.0,230.0,117.66
1087,2006,638.0,509.0,129.0,129.3
1087,2007,793.0,601.0,192.0,133.97
1087,2008,726.0,712.0,14.0,132.33
1087,2009,771.0,633.0,138.0,124.82
1087,2010,729.0,591.0,138.0,117.01
1087,2011,816.0,511.0,305.0,118.91
1087,2012,974.0,645.0,329.0,112.5
1087,2013,758.0,556.0,202.0,105.83
1087,2014,600.0,491.0,109.0,117.71
1087,2015,467.0,404.0,63.0,115.37
1087,2016,422.0,343.0,79.0,109.61
1087,2017,660.0,522.0,138.0,110.4
1087,2018,538.0,344.0,194.0,106.28
1087,2019,480.0,393.0,87.0,134.08
1089,1993,7713.0,9224.0,-1511.0,252.67
1089,1994,9005.0,7910.0,1095.0,251.25
1089,1995,9367.0,7312.0,2055.0,252.13
1089,1996,7802.0,7085.0,717.0,256.41
1089,1997,8544.0,7964.0,580.0,261.44
1089,1998,8487.0,10107.0,-1620.0,270.6
1089,1999,8251.0,7691.0,560.0,275.57
1089,2000,7597.0,8066.0,-469.0,283.53
1089,2001,7506.0,8488.0,-982.0,292.68
1089,2002,6755.0,8160.0,-1405.0,300.01
1089,2003,7163.0,8147.0,-984.0,305.7
1089,2004,6971.0,7841.0,-870.0,312.5
1089,2005,7341.0,8861.0,-1520.0,329.48
1089,2006,8201.0,10414.0,-2213.0,357.19
1089,2007,7916.0,10511.0,-2595.0,378.04
1089,2008,8379.0,11662.0,-3283.0,384.98
1089,2009,8658.0,11850.0,-3192.0,381.05
1089,2010,8509.0,10312.0,-1803.0,377.71
1089,2011,9744.0,10401.0,-657.0,367.08
1089,2012,10867.0,12033.0,-1166.0,361.76
1089,2013,11082.0,11418.0,-336.0,357.69
1089,2014,8617.0,8142.0,475.0,356.82
1089,2015,5776.0,5658.0,118.0,360.85
1089,2016,8110.0,8901.0,-791.0,370.01
1089,2017,12088.0,14594.0,-2506.0,378.37
1089,2018,9618.0,10685.0,-1067.0,396.8
1089,2019,9104.0,10626.0,-1522.0,418.54
1091,1993,385.0,552.0,-167.0,100.0
1091,1994,486.0,479.0,7.0,103.6
1091,1995,556.0,519.0,37.0,101.77
1091,1996,501.0,429.0,72.0,108.97
1091,1997,447.0,494.0,-47.0,121.3
1091,1998,536.0,442.0,94.0,116.78
1091,1999,536.0,408.0,128.0,124.61
1091,2000,453.0,411.0,42.0,132.24
1091,2001,531.0,282.0,249.0,137.71
1091,2002,379.0,400.0,-21.0,137.47
1091,2003,454.0,347.0,107.0,145.18
1091,2004,322.0,346.0,-24.0,149.43
1091,2005,415.0,331.0,84.0,156.55
1091,2006,569.0,393.0,176.0,162.3
1091,2007,458.0,440.0,18.0,171.2
1091,2008,522.0,367.0,155.0,180.83
1091,2009,524.0,467.0,57.0,178.58
1091,2010,425.0,370.0,55.0,174.04
1091,2011,462.0,348.0,114.0,170.46
1091,2012,642.0,623.0,19.0,164.32
1091,2013,542.0,484.0,58.0,159.88
1091,2014,371.0,290.0,81.0,168.85
1091,2015,270.0,251.0,19.0,174.85
1091,2016,357.0,194.0,163.0,162.42
1091,2017,343.0,298.0,45.0,178.62
1091,2018,268.0,208.0,60.0,179.34
1091,2019,294.0,180.0,114.0,184.56
1093,1996,631.0,638.0,-7.0,100.0
1093,1997,758.0,628.0,130.0,99.65
1093,1998,694.0,627.0,67.0,102.36
1093,1999,734.0,483.0,251.0,104.57
1093,2000,648.0,555.0,93.0,110.53
1093,2001,637.0,533.0,104.0,111.17
1093,2002,602.0,411.0,191.0,108.84
1093,2003,553.0,478.0,75.0,112.48
1093,2004,574.0,542.0,32.0,112.34
1093,2005,591.0,538.0,53.0,122.65
1093,2006,608.0,674.0,-66.0,124.4
1093,2007,649.0,604.0,45.0,134.93
1093,2008,708.0,623.0,85.0,135.25
1093,2009,724.0,579.0,145.0,133.53
1093,2010,505.0,585.0,-80.0,130.3
1093,2011,533.0,576.0,-43.0,132.5
1093,2012,730.0,834.0,-104.0,130.89
1093,2013,854.0,850.0,4.0,128.53
1093,2014,567.0,668.0,-101.0,125.37
1093,2015,583.0,547.0,36.0,135.36
1093,2016,642.0,662.0,-20.0,138.64
1093,2017,866.0,914.0,-48.0,144.25
1093,2018,725.0,655.0,70.0,138.75
1093,2019,473.0,683.0,-210.0,145.1
1095,1993,1877.0,2547.0,-670.0,109.06
1095,1994,2138.0,2922.0,-784.0,114.77
1095,1995,2110.0,2871.0,-761.0,121.76
1095,1996,2022.0,2578.0,-556.0,126.57
1095,1997,3283.0,2263.0,1020.0,132.13
1095,1998,3903.0,2306.0,1597.0,137.32
1095,1999,2958.0,2786.0,172.0,139.39
1095,2000,2812.0,2489.0,323.0,145.1
1095,2001,2761.0,2447.0,314.0,151.02
1095,2002,2254.0,2447.0,-193.0,152.58
1095,2003,2384.0,2331.0,53.0,155.43
1095,2004,2503.0,2506.0,-3.0,158.18
1095,2005,2245.0,2267.0,-22.0,163.78
1095,2006,2559.0,2494.0,65.0,174.99
1095,2007,2410.0,2326.0,84.0,185.63
1095,2008,2437.0,2541.0,-104.0,186.02
1095,2009,2538.0,2418.0,120.0,184.81
1095,2010,2682.0,2490.0,192.0,180.36
1095,2011,2529.0,2608.0,-79.0,177.01
1095,2012,3406.0,3206.0,200.0,176.64
1095,2013,3367.0,3057.0,310.0,173.15
1095,2014,2758.0,2441.0,317.0,173.86
1095,2015,2336.0,2124.0,212.0,176.09
1095,2016,2480.0,2421.0,59.0,181.98
1095,2017,3301.0,3144.0,157.0,185.35
1095,2018,2562.0,2497.0,65.0,192.18
1095,2019,2525.0,2399.0,126.0,201.86
1097,1993,8337.0,9008.0,-671.0,223.5
1097,1994,8499.0,7759.0,740.0,230.3
1097,1995,8689.0,7026.0,1663.0,241.58
1097,1996,8114.0,7144.0,970.0,249.4
1097,1997,8189.0,7105.0,1084.0,261.49
1097,1998,8315.0,6972.0,1343.0,272.04
1097,1999,8348.0,7067.0,1281.0,282.4
1097,2000,8374.0,6863.0,1511.0,291.33
1097,2001,7876.0,6243.0,1633.0,306.57
1097,2002,8058.0,5961.0,2097.0,311.24
1097,2003,7186.0,5730.0,1456.0,318.77
1097,2004,7292.0,5786.0,1506.0,324.04
1097,2005,7123.0,6119.0,1004.0,343.67
1097,2006,7331.0,8499.0,-1168.0,394.42
1097,2007,7541.0,7322.0,219.0,421.66
1097,2008,7663.0,7819.0,-156.0,426.66
1097,2009,7725.0,7481.0,244.0,414.3
1097,2010,7414.0,6759.0,655.0,384.65
1097,2011,8159.0,6654.0,1505.0,361.03
1097,2012,9417.0,8175.0,1242.0,347.02
1097,2013,8879.0,7842.0,1037.0,342.42
1097,2014,6946.0,5338.0,1608.0,347.56
1097,2015,4920.0,4270.0,650.0,359.04
1097,2016,6366.0,5443.0,923.0,365.02
1097,2017,8893.0,6600.0,2293.0,377.44
1097,2018,6603.0,5290.0,1313.0,397.56
1097,2019,6004.0,5175.0,829.0,413.74
1099,1993,446.0,516.0,-70.0,100.0
1099,1994,451.0,331.0,120.0,96.97
1099,1995,517.0,497.0,20.0,97.98
1099,1996,904.0,400.0,504.0,100.58
1099,1997,547.0,801.0,-254.0,110.63
1099,1998,525.0,342.0,183.0,110.21
1099,1999,387.0,336.0,51.0,114.95
1099,2000,491.0,291.0,200.0,119.67
1099,2001,418.0,286.0,132.0,125.23
1099,2002,410.0,323.0,87.0,126.47
1099,2003,298.0,281.0,17.0,127.82
1099,2004,368.0,305.0,63.0,126.89
1099,2005,406.0,336.0,70.0,134.18
1099,2006,472.0,383.0,89.0,141.76
1099,2007,407.0,372.0,35.0,149.41
1099,2008,488.0,406.0,82.0,150.19
1099,2009,402.0,340.0,62.0,145.47
1099,2010,429.0,350.0,79.0,142.61
1099,2011,417.0,316.0,101.0,132.91
1099,2012,494.0,429.0,65.0,132.87
1099,2013,463.0,424.0,39.0,130.31
1099,2014,390.0,266.0,124.0,132.42
