FIPS,year,tot_out,tot_in,net_out,total
1047,1998,993.0,690.0,303.0,46803
1047,1999,949.0,680.0,269.0,46669
1047,2000,992.0,475.0,517.0,46198
1047,2001,907.0,581.0,326.0,46132
1047,2002,1084.0,545.0,539.0,45377
1047,2003,925.0,591.0,334.0,45170
1047,2004,903.0,580.0,323.0,44795
1047,2005,944.0,563.0,381.0,44434
1047,2006,1013.0,685.0,328.0,44323
1047,2007,934.0,596.0,338.0,44194
1047,2008,1000.0,716.0,284.0,44265
1047,2009,1024.0,513.0,511.0,43759
1047,2010,828.0,639.0,189.0,43790
1047,2011,984.0,627.0,357.0,43254
1047,2012,1350.0,984.0,366.0,42794
1047,2013,1382.0,679.0,703.0,41981
1047,2014,861.0,602.0,259.0,41560
1047,2015,615.0,331.0,284.0,40947
1047,2016,769.0,289.0,480.0,40105
1047,2017,1071.0,402.0,669.0,39263
1047,2018,774.0,327.0,447.0,38270
1047,2019,724.0,286.0,438.0,37182
1049,1993,1380.0,1268.0,112.0,56484
1049,1994,1388.0,1677.0,-289.0,57533
1049,1995,2026.0,1342.0,684.0,57285
1049,1996,1637.0,1283.0,354.0,57374
1049,1997,1606.0,1467.0,139.0,57653
1049,1998,1391.0,2983.0,-1592.0,58274
1049,1999,1992.0,2260.0,-268.0,58948
1049,2000,1820.0,2151.0,-331.0,64650
1049,2001,1876.0,2200.0,-324.0,65678
1049,2002,1883.0,1515.0,368.0,65861
1049,2003,1546.0,1598.0,-52.0,66530
1049,2004,1660.0,1693.0,-33.0,67260
1049,2005,1429.0,1238.0,191.0,67794
1049,2006,1529.0,1468.0,61.0,68495
1049,2007,1378.0,1482.0,-104.0,69450
1049,2008,1559.0,1422.0,137.0,70228
1049,2009,1628.0,1581.0,47.0,70864
1049,2010,1481.0,1549.0,-68.0,71151
1049,2011,1525.0,1535.0,-10.0,71335
1049,2012,2235.0,1842.0,393.0,70913
1049,2013,1948.0,1853.0,95.0,70881
1049,2014,1513.0,1572.0,-59.0,70963
1049,2015,1204.0,1503.0,-299.0,71065
1049,2016,1543.0,1373.0,170.0,71116
1049,2017,1665.0,1846.0,-181.0,71441
1049,2018,1658.0,1378.0,280.0,71430
1049,2019,1356.0,1412.0,-56.0,71506
1051,1993,1952.0,2566.0,-614.0,54049
1051,1994,2089.0,2640.0,-551.0,55475
1051,1995,2131.0,2751.0,-620.0,57073
1051,1996,2026.0,2816.0,-790.0,58573
1051,1997,1964.0,2826.0,-862.0,60340
1051,1998,2154.0,3070.0,-916.0,61985
1051,1999,2232.0,3232.0,-1000.0,63488
1051,2000,2293.0,3048.0,-755.0,66160
1051,2001,2240.0,2831.0,-591.0,67459
1051,2002,2373.0,2979.0,-606.0,68659
1051,2003,2304.0,3276.0,-972.0,69935
1051,2004,2491.0,3271.0,-780.0,71018
1051,2005,2508.0,3588.0,-1080.0,72978
1051,2006,3034.0,3998.0,-964.0,75246
1051,2007,2917.0,4206.0,-1289.0,77124
1051,2008,3393.0,3801.0,-408.0,77698
1051,2009,3237.0,3566.0,-329.0,78632
1051,2010,3029.0,3654.0,-625.0,79549
1051,2011,3245.0,3595.0,-350.0,80005
1051,2012,3892.0,3683.0,209.0,80211
1051,2013,3466.0,3626.0,-160.0,80557
1051,2014,2966.0,3139.0,-173.0,80563
1051,2015,2109.0,2351.0,-242.0,80903
1051,2016,2704.0,3049.0,-345.0,81258
1051,2017,3587.0,4361.0,-774.0,81452
1051,2018,2689.0,3258.0,-569.0,81189
1051,2019,2811.0,2956.0,-145.0,81575
1053,1993,799.0,773.0,26.0,36126
1053,1994,859.0,687.0,172.0,36280
1053,1995,926.0,778.0,148.0,36231
1053,1996,1129.0,790.0,339.0,36388
1053,1997,807.0,1060.0,-253.0,36622
1053,1998,778.0,785.0,-7.0,36732
1053,1999,833.0,709.0,124.0,36671
1053,2000,739.0,699.0,40.0,38325
1053,2001,736.0,729.0,7.0,38197
1053,2002,751.0,687.0,64.0,38035
1053,2003,827.0,653.0,174.0,37796
1053,2004,869.0,676.0,193.0,37713
1053,2005,920.0,730.0,190.0,37601
1053,2006,867.0,844.0,23.0,37673
1053,2007,745.0,737.0,8.0,37839
1053,2008,883.0,830.0,53.0,37929
1053,2009,1005.0,802.0,203.0,38249
1053,2010,731.0,692.0,39.0,38292
1053,2011,839.0,780.0,59.0,38211
1053,2012,964.0,916.0,48.0,38029
1053,2013,944.0,831.0,113.0,37775
1053,2014,703.0,759.0,-56.0,37749
1053,2015,628.0,626.0,2.0,37676
1053,2016,679.0,656.0,23.0,37500
1053,2017,933.0,921.0,12.0,37010
1053,2018,802.0,721.0,81.0,36515
1053,2019,701.0,756.0,-55.0,36569
1055,1993,2262.0,1980.0,282.0,101150
1055,1994,2200.0,2174.0,26.0,102019
1055,1995,2419.0,1882.0,537.0,102082
1055,1996,1941.0,1772.0,169.0,102757
1055,1997,2100.0,3389.0,-1289.0,103758
1055,1998,2235.0,2291.0,-56.0,103923
1055,1999,2390.0,2106.0,284.0,103472
1055,2000,2743.0,2047.0,696.0,103286
1055,2001,2341.0,2071.0,270.0,102976
1055,2002,2209.0,2126.0,83.0,102988
1055,2003,2225.0,2203.0,22.0,103025
1055,2004,2207.0,2224.0,-17.0,103080
1055,2005,2194.0,2068.0,126.0,103174
1055,2006,2169.0,2254.0,-85.0,103528
1055,2007,2188.0,2223.0,-35.0,103893
1055,2008,2304.0,2343.0,-39.0,104206
1055,2009,2404.0,2275.0,129.0,104239
1055,2010,2073.0,2143.0,-70.0,104462
1055,2011,2229.0,2043.0,186.0,104356
1055,2012,2497.0,2689.0,-192.0,104271
1055,2013,2453.0,2490.0,-37.0,103891
1055,2014,1924.0,2098.0,-174.0,103417
1055,2015,1637.0,1493.0,144.0,103033
1055,2016,1975.0,2002.0,-27.0,102931
1055,2017,2529.0,2704.0,-175.0,103076
1055,2018,2077.0,2251.0,-174.0,102766
1055,2019,2115.0,1887.0,228.0,102460
1057,1993,468.0,415.0,53.0,18025
1057,1994,355.0,404.0,-49.0,18039
1057,1995,408.0,412.0,-4.0,18006
1057,1996,348.0,365.0,-17.0,18061
1057,1997,407.0,421.0,-14.0,18110
1057,1998,456.0,488.0,-32.0,18096
1057,1999,459.0,342.0,117.0,18103
1057,2000,516.0,470.0,46.0,18512
1057,2001,410.0,455.0,-45.0,18384
1057,2002,432.0,387.0,45.0,18278
1057,2003,405.0,419.0,-14.0,18178
1057,2004,450.0,472.0,-22.0,18022
1057,2005,305.0,350.0,-45.0,18030
1057,2006,462.0,310.0,152.0,17767
1057,2007,452.0,355.0,97.0,17523
1057,2008,426.0,396.0,30.0,17541
1057,2009,431.0,390.0,41.0,17310
1057,2010,337.0,343.0,-6.0,17219
1057,2011,333.0,330.0,3.0,17061
1057,2012,535.0,433.0,102.0,16955
1057,2013,453.0,425.0,28.0,16837
1057,2014,413.0,425.0,-12.0,16784
1057,2015,296.0,264.0,32.0,16711
1057,2016,411.0,405.0,6.0,16581
1057,2017,500.0,447.0,53.0,16478
1057,2018,371.0,355.0,16.0,16451
1057,2019,384.0,389.0,-5.0,16279
1059,1993,698.0,734.0,-36.0,28661
1059,1994,734.0,801.0,-67.0,28923
1059,1995,806.0,795.0,11.0,29192
1059,1996,877.0,854.0,23.0,29402
1059,1997,805.0,733.0,72.0,29606
1059,1998,991.0,846.0,145.0,29684
1059,1999,849.0,710.0,139.0,29716
1059,2000,891.0,672.0,219.0,31242
1059,2001,787.0,630.0,157.0,31190
1059,2002,815.0,529.0,286.0,30891
1059,2003,742.0,568.0,174.0,30874
1059,2004,809.0,629.0,180.0,30768
1059,2005,753.0,627.0,126.0,30968
1059,2006,753.0,744.0,9.0,31134
1059,2007,904.0,581.0,323.0,31004
1059,2008,779.0,776.0,3.0,31459
1059,2009,919.0,882.0,37.0,31589
1059,2010,859.0,773.0,86.0,31729
1059,2011,1176.0,898.0,278.0,31776
1059,2012,1597.0,977.0,620.0,31699
1059,2013,1267.0,967.0,300.0,31566
1059,2014,885.0,828.0,57.0,31572
1059,2015,816.0,634.0,182.0,31532
1059,2016,601.0,633.0,-32.0,31674
1059,2017,1033.0,954.0,79.0,31670
1059,2018,830.0,692.0,138.0,31495
1059,2019,724.0,630.0,94.0,31587
1061,1993,720.0,689.0,31.0,24291
1061,1994,719.0,713.0,6.0,24500
1061,1995,698.0,832.0,-134.0,24655
1061,1996,573.0,642.0,-69.0,24753
1061,1997,679.0,654.0,25.0,24845
1061,1998,663.0,740.0,-77.0,24875
1061,1999,752.0,822.0,-70.0,24968
1061,2000,821.0,951.0,-130.0,25740
1061,2001,831.0,749.0,82.0,25565
1061,2002,797.0,804.0,-7.0,25580
1061,2003,748.0,712.0,36.0,25702
1061,2004,778.0,684.0,94.0,25772
1061,2005,686.0,692.0,-6.0,25988
1061,2006,888.0,883.0,5.0,26271
1061,2007,859.0,852.0,7.0,26322
1061,2008,750.0,864.0,-114.0,26646
1061,2009,797.0,789.0,8.0,26653
1061,2010,741.0,751.0,-10.0,26815
1061,2011,766.0,726.0,40.0,26758
1061,2012,888.0,893.0,-5.0,26928
1061,2013,883.0,944.0,-61.0,26688
1061,2014,812.0,792.0,20.0,26605
1061,2015,579.0,603.0,-24.0,26645
1061,2016,727.0,616.0,111.0,26497
1061,2017,895.0,914.0,-19.0,26404
1061,2018,625.0,800.0,-175.0,26296
1061,2019,673.0,737.0,-64.0,26309
1063,1993,259.0,134.0,125.0,10125
1063,1994,226.0,146.0,80.0,10018
1063,1995,362.0,153.0,209.0,9938
1063,1996,241.0,153.0,88.0,9971
1063,1997,241.0,216.0,25.0,9931
1063,1998,232.0,133.0,99.0,9843
1063,1999,243.0,124.0,119.0,9756
1063,2000,263.0,154.0,109.0,9902
1063,2001,274.0,257.0,17.0,9866
1063,2002,229.0,181.0,48.0,9893
1063,2003,214.0,114.0,100.0,9805
1063,2004,241.0,80.0,161.0,9686
1063,2005,276.0,144.0,132.0,9675
1063,2006,324.0,107.0,217.0,9361
1063,2007,216.0,176.0,40.0,9385
1063,2008,313.0,189.0,124.0,9359
1063,2009,289.0,192.0,97.0,9182
1063,2010,247.0,129.0,118.0,8987
1063,2011,183.0,142.0,41.0,8903
1063,2012,260.0,213.0,47.0,8849
1063,2013,277.0,220.0,57.0,8749
1063,2014,190.0,115.0,75.0,8585
1063,2015,143.0,128.0,15.0,8509
1063,2016,183.0,232.0,-49.0,8485
1063,2017,282.0,169.0,113.0,8312
1063,2018,131.0,111.0,20.0,8212
1063,2019,181.0,106.0,75.0,8104
1065,1993,485.0,534.0,-49.0,15978
1065,1994,441.0,425.0,16.0,16064
1065,1995,481.0,517.0,-36.0,16202
1065,1996,426.0,484.0,-58.0,16358
1065,1997,484.0,489.0,-5.0,16442
1065,1998,401.0,563.0,-162.0,16750
1065,1999,380.0,416.0,-36.0,16870
1065,2000,353.0,505.0,-152.0,18194
1065,2001,460.0,453.0,7.0,17868
1065,2002,449.0,371.0,78.0,17376
1065,2003,368.0,441.0,-73.0,17116
1065,2004,533.0,466.0,67.0,16765
1065,2005,380.0,475.0,-95.0,16622
1065,2006,504.0,474.0,30.0,16427
1065,2007,434.0,515.0,-81.0,16418
1065,2008,527.0,612.0,-85.0,16260
1065,2009,565.0,463.0,102.0,16025
1065,2010,470.0,441.0,29.0,15708
1065,2011,498.0,339.0,159.0,15360
1065,2012,823.0,587.0,236.0,15366
1065,2013,580.0,515.0,65.0,15249
1065,2014,502.0,375.0,127.0,15047
1065,2015,475.0,379.0,96.0,15016
1065,2016,457.0,364.0,93.0,14845
1065,2017,539.0,618.0,-79.0,14812
1065,2018,468.0,368.0,100.0,14773
1065,2019,423.0,424.0,-1.0,14669
1067,1993,458.0,551.0,-93.0,15676
1067,1994,551.0,650.0,-99.0,15743
1067,1995,652.0,580.0,72.0,15685
1067,1996,795.0,496.0,299.0,15570
1067,1997,489.0,794.0,-305.0,15699
1067,1998,470.0,523.0,-53.0,15798
1067,1999,596.0,469.0,127.0,15787
1067,2000,499.0,590.0,-91.0,16341
1067,2001,569.0,493.0,76.0,16358
1067,2002,481.0,530.0,-49.0,16447
1067,2003,525.0,493.0,32.0,16563
1067,2004,585.0,595.0,-10.0,16692
1067,2005,532.0,522.0,10.0,16752
1067,2006,583.0,603.0,-20.0,16953
1067,2007,509.0,567.0,-58.0,17108
1067,2008,509.0,511.0,-2.0,17129
1067,2009,559.0,603.0,-44.0,17243
1067,2010,590.0,638.0,-48.0,17307
1067,2011,561.0,593.0,-32.0,17377
1067,2012,622.0,655.0,-33.0,17152
1067,2013,614.0,776.0,-162.0,17128
1067,2014,635.0,586.0,49.0,17074
1067,2015,443.0,461.0,-18.0,17097
1067,2016,512.0,570.0,-58.0,17062
1067,2017,610.0,796.0,-186.0,17105
1067,2018,523.0,612.0,-89.0,17100
1067,2019,516.0,571.0,-55.0,17125
1069,1993,2320.0,2739.0,-419.0,83957
1069,1994,2591.0,2385.0,206.0,83427
1069,1995,2703.0,2602.0,101.0,83835
1069,1996,3011.0,2647.0,364.0,84699
1069,1997,2555.0,3080.0,-525.0,85133
1069,1998,2648.0,2647.0,1.0,85613
1069,1999,2671.0,2819.0,-148.0,86116
1069,2000,2881.0,2883.0,-2.0,88943
1069,2001,2698.0,2943.0,-245.0,89490
1069,2002,2638.0,2569.0,69.0,89940
1069,2003,2526.0,2970.0,-444.0,91321
1069,2004,2775.0,3091.0,-316.0,92593
1069,2005,2746.0,3018.0,-272.0,93903
1069,2006,2842.0,3505.0,-663.0,95846
1069,2007,2687.0,3490.0,-803.0,97727
1069,2008,2751.0,3293.0,-542.0,99183
1069,2009,2984.0,3501.0,-517.0,100500
1069,2010,3086.0,3356.0,-270.0,101888
1069,2011,3448.0,3623.0,-175.0,102509
1069,2012,4204.0,4169.0,35.0,103410
1069,2013,4187.0,3988.0,199.0,103691
1069,2014,3405.0,2796.0,609.0,104216
1069,2015,2298.0,2168.0,130.0,104326
1069,2016,2751.0,2658.0,93.0,104355
1069,2017,3775.0,3462.0,313.0,104472
1069,2018,2800.0,2909.0,-109.0,104943
1069,2019,2658.0,2874.0,-216.0,106240
1071,1993,1209.0,1233.0,-24.0,49290
1071,1994,1278.0,1111.0,167.0,49422
1071,1995,1238.0,1462.0,-224.0,49936
1071,1996,1133.0,1263.0,-130.0,50654
1071,1997,1263.0,1084.0,179.0,50704
1071,1998,1060.0,1168.0,-108.0,51339
1071,1999,1173.0,1035.0,138.0,51535
1071,2000,1109.0,1223.0,-114.0,53979
1071,2001,1062.0,1030.0,32.0,53997
1071,2002,1186.0,1049.0,137.0,53758
1071,2003,1010.0,986.0,24.0,53711
1071,2004,1124.0,968.0,156.0,53525
1071,2005,1044.0,935.0,109.0,53332
1071,2006,996.0,1119.0,-123.0,53483
1071,2007,1117.0,942.0,175.0,53333
1071,2008,1066.0,1183.0,-117.0,53525
1071,2009,1025.0,993.0,32.0,53461
1071,2010,1068.0,912.0,156.0,53128
1071,2011,920.0,966.0,-46.0,53240
1071,2012,1212.0,1137.0,75.0,53107
1071,2013,1234.0,1132.0,102.0,52986
1071,2014,1075.0,953.0,122.0,52592
1071,2015,900.0,815.0,85.0,52229
1071,2016,911.0,1029.0,-118.0,52058
1071,2017,1316.0,1205.0,111.0,51865
1071,2018,1081.0,1080.0,1.0,51649
1071,2019,987.0,1028.0,-41.0,51672
1073,1993,19405.0,18010.0,1395.0,661267
1073,1994,19202.0,18122.0,1080.0,662990
1073,1995,19305.0,18212.0,1093.0,663092
1073,1996,19577.0,16182.0,3395.0,662376
1073,1997,20961.0,16616.0,4345.0,660202
1073,1998,20434.0,16921.0,3513.0,660039
1073,1999,21374.0,17433.0,3941.0,657422
1073,2000,21128.0,17635.0,3493.0,662033
1073,2001,20789.0,16802.0,3987.0,660197
1073,2002,20421.0,16759.0,3662.0,657518
1073,2003,19729.0,16881.0,2848.0,657513
1073,2004,20291.0,16856.0,3435.0,656023
1073,2005,21083.0,17254.0,3829.0,654919
1073,2006,20998.0,18573.0,2425.0,655893
1073,2007,22097.0,17440.0,4657.0,655163
1073,2008,21544.0,19243.0,2301.0,656510
1073,2009,20484.0,18088.0,2396.0,658441
1073,2010,19022.0,16502.0,2520.0,658555
1073,2011,19152.0,16831.0,2321.0,658175
1073,2012,23465.0,20278.0,3187.0,658183
1073,2013,22901.0,20633.0,2268.0,659434
1073,2014,18983.0,16298.0,2685.0,660185
1073,2015,14241.0,12374.0,1867.0,660717
1073,2016,18915.0,15968.0,2947.0,660507
1073,2017,25755.0,21877.0,3878.0,659892
1073,2018,18941.0,16442.0,2499.0,659672
1073,2019,18439.0,15718.0,2721.0,658539
1075,1993,365.0,353.0,12.0,15862
1075,1994,390.0,299.0,91.0,15871
1075,1995,404.0,343.0,61.0,15874
1075,1996,323.0,314.0,9.0,15888
1075,1997,335.0,353.0,-18.0,15957
1075,1998,344.0,395.0,-51.0,16012
1075,1999,313.0,336.0,-23.0,16034
1075,2000,357.0,357.0,0.0,15923
1075,2001,368.0,271.0,97.0,15632
1075,2002,376.0,251.0,125.0,15446
1075,2003,393.0,303.0,90.0,15258
1075,2004,365.0,200.0,165.0,15075
1075,2005,366.0,325.0,41.0,15009
1075,2006,437.0,299.0,138.0,14816
1075,2007,311.0,331.0,-20.0,14901
1075,2008,346.0,310.0,36.0,14799
1075,2009,261.0,319.0,-58.0,14689
1075,2010,292.0,309.0,-17.0,14508
1075,2011,323.0,217.0,106.0,14292
1075,2012,370.0,275.0,95.0,14250
1075,2013,332.0,282.0,50.0,14214
1075,2014,209.0,219.0,-10.0,14071
1075,2015,149.0,140.0,9.0,13931
1075,2016,236.0,201.0,35.0,13926
1075,2017,308.0,252.0,56.0,13885
1075,2018,215.0,198.0,17.0,13878
1075,2019,198.0,182.0,16.0,13817
1077,1993,1661.0,1869.0,-208.0,82484
1077,1994,1876.0,1953.0,-77.0,82871
1077,1995,1838.0,1920.0,-82.0,83438
1077,1996,1689.0,1824.0,-135.0,83973
1077,1997,1967.0,1802.0,165.0,83909
1077,1998,1961.0,1872.0,89.0,84206
1077,1999,1878.0,1936.0,-58.0,84327
1077,2000,1861.0,1800.0,61.0,88039
1077,2001,2084.0,1629.0,455.0,87791
1077,2002,1789.0,1661.0,128.0,87627
1077,2003,1790.0,1578.0,212.0,88103
1077,2004,1739.0,1765.0,-26.0,88732
1077,2005,1899.0,1736.0,163.0,89358
1077,2006,1897.0,1795.0,102.0,90294
1077,2007,1799.0,1936.0,-137.0,91107
1077,2008,1934.0,1993.0,-59.0,92202
1077,2009,2048.0,1996.0,52.0,92526
1077,2010,1796.0,1683.0,113.0,92679
1077,2011,1944.0,1811.0,133.0,92615
1077,2012,2173.0,2186.0,-13.0,92687
1077,2013,2249.0,2175.0,74.0,92738
1077,2014,1882.0,1760.0,122.0,93049
1077,2015,1454.0,1273.0,181.0,92524
1077,2016,1820.0,1790.0,30.0,92521
1077,2017,2311.0,2359.0,-48.0,92701
1077,2018,1904.0,1656.0,248.0,92733
1077,2019,1885.0,1775.0,110.0,93028
1079,1993,886.0,1003.0,-117.0,32457
1079,1994,1015.0,909.0,106.0,32368
1079,1995,869.0,957.0,-88.0,32764
1079,1996,1025.0,1078.0,-53.0,33079
1079,1997,978.0,1037.0,-59.0,33278
1079,1998,1042.0,961.0,81.0,33447
1079,1999,948.0,1077.0,-129.0,33795
1079,2000,954.0,1056.0,-102.0,34874
1079,2001,954.0,912.0,42.0,34870
1079,2002,1017.0,904.0,113.0,34698
1079,2003,1019.0,787.0,232.0,34488
1079,2004,1016.0,873.0,143.0,34318
1079,2005,944.0,941.0,3.0,34435
1079,2006,1001.0,765.0,236.0,34028
1079,2007,942.0,923.0,19.0,34293
1079,2008,929.0,917.0,12.0,34196
1079,2009,983.0,973.0,10.0,34315
1079,2010,992.0,947.0,45.0,34342
1079,2011,968.0,826.0,142.0,34026
1079,2012,990.0,1008.0,-18.0,33782
1079,2013,1089.0,979.0,110.0,33553
1079,2014,922.0,884.0,38.0,33423
1079,2015,862.0,602.0,260.0,33116
1079,2016,939.0,995.0,-56.0,33196
1079,2017,1237.0,1113.0,124.0,33035
1079,2018,933.0,906.0,27.0,32905
1079,2019,895.0,867.0,28.0,32851
1081,1993,3099.0,3648.0,-549.0,90952
1081,1994,3580.0,3370.0,210.0,91656
1081,1995,3189.0,3610.0,-421.0,93802
1081,1996,3102.0,3642.0,-540.0,95402
1081,1997,3366.0,5149.0,-1783.0,98438
1081,1998,3728.0,4707.0,-979.0,100481
1081,1999,3723.0,4648.0,-925.0,102164
1081,2000,3890.0,4522.0,-632.0,115430
1081,2001,3972.0,4359.0,-387.0,116819
1081,2002,3768.0,4441.0,-673.0,118392
1081,2003,3810.0,4320.0,-510.0,120071
1081,2004,4245.0,4358.0,-113.0,122274
1081,2005,3921.0,5211.0,-1290.0,126133
1081,2006,4487.0,5414.0,-927.0,129247
1081,2007,4474.0,5053.0,-579.0,131934
1081,2008,4988.0,5416.0,-428.0,134524
1081,2009,4623.0,5484.0,-861.0,138566
1081,2010,4594.0,5344.0,-750.0,140780
1081,2011,4626.0,6337.0,-1711.0,144194
1081,2012,6149.0,7383.0,-1234.0,148670
1081,2013,6432.0,7385.0,-953.0,151943
1081,2014,6365.0,5544.0,821.0,154682
1081,2015,3669.0,4176.0,-507.0,157162
1081,2016,4928.0,4816.0,112.0,159446
1081,2017,6031.0,6795.0,-764.0,161808
1081,2018,5193.0,5028.0,165.0,164206
1081,2019,4530.0,4971.0,-441.0,165015
1083,1993,1415.0,1606.0,-191.0,57940
1083,1994,1498.0,1645.0,-147.0,58583
1083,1995,1663.0,1524.0,139.0,59178
1083,1996,1366.0,1672.0,-306.0,59998
1083,1997,1528.0,1715.0,-187.0,61135
1083,1998,1374.0,2419.0,-1045.0,62247
1083,1999,1781.0,2062.0,-281.0,63037
1083,2000,1640.0,1941.0,-301.0,65966
1083,2001,1525.0,1822.0,-297.0,66936
1083,2002,1706.0,1811.0,-105.0,67677
1083,2003,1820.0,2014.0,-194.0,68578
1083,2004,1700.0,2160.0,-460.0,69593
1083,2005,1543.0,2127.0,-584.0,71303
1083,2006,1782.0,2474.0,-692.0,73651
1083,2007,1651.0,2687.0,-1036.0,76063
1083,2008,1970.0,2917.0,-947.0,78835
1083,2009,1908.0,3034.0,-1126.0,81326
1083,2010,2047.0,2876.0,-829.0,83193
1083,2011,2106.0,3256.0,-1150.0,85553
1083,2012,3052.0,3626.0,-574.0,87336
1083,2013,2469.0,3394.0,-925.0,88931
1083,2014,2362.0,2936.0,-574.0,90622
1083,2015,1766.0,2280.0,-514.0,91596
1083,2016,2416.0,2938.0,-522.0,92896
1083,2017,3498.0,4455.0,-957.0,94144
1083,2018,2766.0,4007.0,-1241.0,96199
1083,2019,2687.0,3907.0,-1220.0,99136
1085,1993,505.0,452.0,53.0,12756
1085,1994,454.0,444.0,10.0,12753
1085,1995,493.0,472.0,21.0,12950
1085,1996,573.0,431.0,142.0,12838
1085,1997,534.0,539.0,-5.0,12876
1085,1998,419.0,425.0,-6.0,12984
1085,1999,466.0,444.0,22.0,13029
1085,2000,498.0,428.0,70.0,13471
1085,2001,503.0,390.0,113.0,13329
1085,2002,435.0,377.0,58.0,13231
1085,2003,497.0,353.0,144.0,12996
1085,2004,582.0,358.0,224.0,12623
1085,2005,507.0,382.0,125.0,12397
1085,2006,648.0,407.0,241.0,12124
1085,2007,657.0,462.0,195.0,11973
1085,2008,635.0,462.0,173.0,11813
1085,2009,544.0,391.0,153.0,11486
1085,2010,509.0,493.0,16.0,11259
1085,2011,596.0,419.0,177.0,11144
1085,2012,612.0,575.0,37.0,10857
1085,2013,592.0,485.0,107.0,10666
1085,2014,509.0,290.0,219.0,10497
1085,2015,370.0,336.0,34.0,10350
1085,2016,297.0,236.0,61.0,10245
1085,2017,481.0,364.0,117.0,10100
1085,2018,428.0,346.0,82.0,9969
1085,2019,396.0,313.0,83.0,9726
1087,1993,612.0,561.0,51.0,24414
1087,1994,619.0,562.0,57.0,23980
1087,1995,650.0,439.0,211.0,23586
1087,1996,612.0,462.0,150.0,23533
1087,1997,694.0,499.0,195.0,23074
1087,1998,576.0,489.0,87.0,23207
1087,1999,649.0,443.0,206.0,22993
1087,2000,566.0,507.0,59.0,24047
1087,2001,565.0,485.0,80.0,23925
1087,2002,560.0,393.0,167.0,23563
1087,2003,596.0,411.0,185.0,23110
1087,2004,590.0,451.0,139.0,22685
1087,2005,630.0,400.0,230.0,22388
1087,2006,638.0,509.0,129.0,22227
1087,2007,793.0,601.0,192.0,21942
1087,2008,726.0,712.0,14.0,21597
1087,2009,771.0,633.0,138.0,21190
1087,2010,729.0,591.0,138.0,21540
1087,2011,816.0,511.0,305.0,21299
1087,2012,974.0,645.0,329.0,20625
1087,2013,758.0,556.0,202.0,20043
1087,2014,600.0,491.0,109.0,19670
1087,2015,467.0,404.0,63.0,19331
1087,2016,422.0,343.0,79.0,19077
1087,2017,660.0,522.0,138.0,18828
1087,2018,538.0,344.0,194.0,18320
1087,2019,480.0,393.0,87.0,18065
1089,1993,7713.0,9224.0,-1511.0,264433
1089,1994,9005.0,7910.0,1095.0,268929
1089,1995,9367.0,7312.0,2055.0,268728
1089,1996,7802.0,7085.0,717.0,270331
1089,1997,8544.0,7964.0,580.0,272382
1089,1998,8487.0,10107.0,-1620.0,278008
1089,1999,8251.0,7691.0,560.0,280381
1089,2000,7597.0,8066.0,-469.0,278006
1089,2001,7506.0,8488.0,-982.0,281517
1089,2002,6755.0,8160.0,-1405.0,286439
1089,2003,7163.0,8147.0,-984.0,291342
1089,2004,6971.0,7841.0,-870.0,295655
1089,2005,7341.0,8861.0,-1520.0,301474
1089,2006,8201.0,10414.0,-2213.0,309170
1089,2007,7916.0,10511.0,-2595.0,315859
1089,2008,8379.0,11662.0,-3283.0,323526
1089,2009,8658.0,11850.0,-3192.0,330856
1089,2010,8509.0,10312.0,-1803.0,335988
1089,2011,9744.0,10401.0,-657.0,339623
1089,2012,10867.0,12033.0,-1166.0,342823
1089,2013,11082.0,11418.0,-336.0,346764
1089,2014,8617.0,8142.0,475.0,349973
1089,2015,5776.0,5658.0,118.0,353194
1089,2016,8110.0,8901.0,-791.0,356985
1089,2017,12088.0,14594.0,-2506.0,362061
1089,2018,9618.0,10685.0,-1067.0,367386
1089,2019,9104.0,10626.0,-1522.0,372547
1091,1993,385.0,552.0,-167.0,23449
1091,1994,486.0,479.0,7.0,23492
1091,1995,556.0,519.0,37.0,23499
1091,1996,501.0,429.0,72.0,23440
1091,1997,447.0,494.0,-47.0,23508
1091,1998,536.0,442.0,94.0,23375
1091,1999,536.0,408.0,128.0,23158
1091,2000,453.0,411.0,42.0,22564
1091,2001,531.0,282.0,249.0,22203
1091,2002,379.0,400.0,-21.0,22217
1091,2003,454.0,347.0,107.0,22025
1091,2004,322.0,346.0,-24.0,21777
1091,2005,415.0,331.0,84.0,21569
1091,2006,569.0,393.0,176.0,21531
1091,2007,458.0,440.0,18.0,21475
1091,2008,522.0,367.0,155.0,21331
1091,2009,524.0,467.0,57.0,21170
1091,2010,425.0,370.0,55.0,20975
1091,2011,462.0,348.0,114.0,20663
1091,2012,642.0,623.0,19.0,20378
1091,2013,542.0,484.0,58.0,20123
1091,2014,371.0,290.0,81.0,19990
1091,2015,270.0,251.0,19.0,19772
1091,2016,357.0,194.0,163.0,19536
1091,2017,343.0,298.0,45.0,19411
1091,2018,268.0,208.0,60.0,19093
1091,2019,294.0,180.0,114.0,18919
1093,1993,513.0,589.0,-76.0,29945
1093,1994,594.0,589.0,5.0,30145
1093,1995,590.0,617.0,-27.0,30483
1093,1996,631.0,638.0,-7.0,30882
1093,1997,758.0,628.0,130.0,30914
1093,1998,694.0,627.0,67.0,30857
1093,1999,734.0,483.0,251.0,30464
1093,2000,648.0,555.0,93.0,31137
