,FIPS,year,num_ind,per_capita_personal_income_dollars,population_persons,hpi,num_disasters,num_ind-1
58397,48093,2016,-93,36754.0,13392.0,132.7,1.0,37.0
58398,48093,2017,-57,36197.0,13554.0,136.37,1.0,-93.0
58399,48093,2018,-58,38886.0,13531.0,148.41,0.0,-57.0
58400,48093,2019,22,40812.0,13519.0,151.87,0.0,-58.0
58402,48091,1994,-2024,21500.0,57502.0,142.1,1.0,-1324.0
58403,48091,1995,-2065,22544.0,60825.0,149.92,0.0,-2024.0
58404,48091,1996,-2432,24287.0,63867.0,157.62,0.0,-2065.0
58405,48091,1997,-1676,24576.0,67578.0,163.04,0.0,-2432.0
58406,48091,1998,-1630,25719.0,70446.0,168.14,1.0,-1676.0
58407,48091,1999,-1872,26648.0,73519.0,171.93,1.0,-1630.0
58408,48091,2000,-1596,27260.0,76770.0,178.44,3.0,-1872.0
58409,48091,2001,-1593,29215.0,78583.0,186.86,1.0,-1596.0
58410,48091,2002,-1728,31303.0,80630.0,194.62,0.0,-1593.0
58411,48091,2003,-1827,31686.0,82797.0,201.76,1.0,-1728.0
58412,48091,2004,-2378,32194.0,84837.0,205.96,0.0,-1827.0
58413,48091,2005,-2126,33991.0,88119.0,214.66,0.0,-2378.0
58414,48091,2006,-2991,37277.0,91018.0,226.27,3.0,-2126.0
58415,48091,2007,-2793,39591.0,95637.0,243.54,2.0,-2991.0
58416,48091,2008,-2724,42127.0,99540.0,262.35,0.0,-2793.0
58417,48091,2009,-2050,43918.0,103272.0,266.48,2.0,-2724.0
58418,48091,2010,-1879,42868.0,106350.0,265.73,0.0,-2050.0
58419,48091,2011,-1037,44104.0,109382.0,261.61,1.0,-1879.0
58420,48091,2012,62,46315.0,112128.0,259.38,0.0,-1037.0
58421,48091,2013,-3151,48853.0,114897.0,266.16,0.0,62.0
58422,48091,2014,-2531,50209.0,118663.0,274.19,0.0,-3151.0
58423,48091,2015,-1470,52667.0,123268.0,289.29,0.0,-2531.0
58424,48091,2016,-3577,53562.0,128870.0,309.12,1.0,-1470.0
58425,48091,2017,-7588,55011.0,134408.0,323.82,1.0,-3577.0
58426,48091,2018,-5456,56841.0,140721.0,343.69,1.0,-7588.0
58427,48091,2019,-5208,58885.0,148230.0,361.1,0.0,-5456.0
58456,48099,1994,-1288,15781.0,67436.0,100.0,1.0,-878.0
58457,48099,1995,-242,16173.0,71965.0,103.94,0.0,-1288.0
58458,48099,1996,-900,16759.0,73208.0,105.79,0.0,-242.0
58459,48099,1997,373,17253.0,73735.0,110.54,1.0,-900.0
58460,48099,1998,-265,17315.0,73572.0,105.12,0.0,373.0
58461,48099,1999,161,17993.0,73822.0,113.6,1.0,-265.0
58462,48099,2000,-533,18900.0,73629.0,109.7,1.0,161.0
58463,48099,2001,314,19523.0,75199.0,114.9,1.0,-533.0
58464,48099,2002,160,20372.0,74083.0,115.17,0.0,314.0
58465,48099,2003,220,21350.0,73135.0,121.53,0.0,160.0
58466,48099,2004,384,22911.0,71364.0,125.33,0.0,220.0
58467,48099,2005,-19,23377.0,71943.0,128.11,0.0,384.0
58468,48099,2006,3426,24921.0,72610.0,138.32,3.0,-19.0
58469,48099,2007,-1,26335.0,72217.0,140.01,1.0,3426.0
58470,48099,2008,489,27003.0,73324.0,154.36,1.0,-1.0
58471,48099,2009,653,27986.0,74552.0,156.22,1.0,489.0
58472,48099,2010,1279,28436.0,74673.0,153.07,0.0,653.0
58473,48099,2011,334,28964.0,75645.0,150.76,0.0,1279.0
58474,48099,2012,339,29742.0,76656.0,154.33,2.0,334.0
58475,48099,2013,1002,29468.0,78515.0,150.52,0.0,339.0
58476,48099,2014,-191,29339.0,76827.0,150.11,0.0,1002.0
58477,48099,2015,-631,30504.0,76245.0,152.58,0.0,-191.0
58478,48099,2016,548,31577.0,76242.0,151.47,1.0,-631.0
58479,48099,2017,427,31920.0,74924.0,159.02,1.0,548.0
58480,48099,2018,62,33261.0,74886.0,164.99,0.0,427.0
58481,48099,2019,-224,34476.0,74791.0,171.34,0.0,62.0
58483,48097,1994,-87,16261.0,30860.0,143.69,1.0,104.0
58484,48097,1995,-36,16905.0,31276.0,146.45,1.0,-87.0
58485,48097,1996,-197,17758.0,31684.0,154.89,0.0,-36.0
58486,48097,1997,-282,18751.0,32162.0,165.46,0.0,-197.0
58487,48097,1998,108,20083.0,32829.0,171.61,0.0,-282.0
58488,48097,1999,-106,21077.0,32919.0,177.02,1.0,108.0
58489,48097,2000,-300,22204.0,33391.0,187.09,1.0,-106.0
58490,48097,2001,-218,24036.0,36433.0,193.18,0.0,-300.0
58491,48097,2002,-256,24612.0,36844.0,212.35,1.0,-218.0
58492,48097,2003,-1,24577.0,37390.0,216.15,0.0,-256.0
58493,48097,2004,-145,25995.0,37598.0,222.74,0.0,-1.0
58494,48097,2005,-50,26873.0,37815.0,233.21,0.0,-145.0
58495,48097,2006,195,29054.0,38143.0,240.75,3.0,-50.0
58496,48097,2007,16,32150.0,38241.0,258.92,1.0,195.0
58497,48097,2008,115,34245.0,38252.0,263.15,1.0,16.0
58498,48097,2009,33,40585.0,38223.0,275.68,1.0,115.0
58499,48097,2010,-25,36228.0,38413.0,266.57,0.0,33.0
58500,48097,2011,114,38781.0,38452.0,258.02,0.0,-25.0
58501,48097,2012,5,42313.0,38452.0,260.09,0.0,114.0
58502,48097,2013,-191,45227.0,38729.0,257.36,0.0,5.0
58503,48097,2014,-83,48525.0,38465.0,267.78,0.0,-191.0
58504,48097,2015,-144,52243.0,38772.0,287.35,0.0,-83.0
58505,48097,2016,-246,48855.0,39179.0,301.75,1.0,-144.0
58506,48097,2017,-423,45924.0,39334.0,307.93,0.0,-246.0
58507,48097,2018,-507,50625.0,39903.0,336.59,0.0,-423.0
58508,48097,2019,-369,51205.0,40434.0,355.98,0.0,-507.0
58516,48089,2000,54,22545.0,19052.0,100.0,2.0,-64.0
58517,48089,2001,102,23423.0,20326.0,114.35,0.0,54.0
58518,48089,2002,-134,25265.0,20125.0,113.78,0.0,102.0
58519,48089,2003,-123,25517.0,20328.0,120.84,0.0,-134.0
58520,48089,2004,93,26311.0,20507.0,122.81,0.0,-123.0
58521,48089,2005,-23,27810.0,20450.0,126.54,0.0,93.0
58522,48089,2006,1,28560.0,20493.0,135.66,3.0,-23.0
58523,48089,2007,-110,30610.0,20608.0,142.9,1.0,1.0
58524,48089,2008,-63,33365.0,20648.0,153.52,0.0,-110.0
58525,48089,2009,47,35484.0,20818.0,161.64,2.0,-63.0
58526,48089,2010,12,35698.0,20784.0,159.21,0.0,47.0
58527,48089,2011,46,36270.0,20898.0,152.78,0.0,12.0
58528,48089,2012,50,40138.0,20803.0,153.88,1.0,46.0
58529,48089,2013,-100,39715.0,20724.0,156.21,0.0,50.0
58530,48089,2014,154,40981.0,20717.0,165.02,0.0,-100.0
58531,48089,2015,-53,42650.0,20695.0,166.1,0.0,154.0
58532,48089,2016,-61,43115.0,20946.0,181.47,1.0,-53.0
58533,48089,2017,-245,42102.0,21091.0,182.09,1.0,-61.0
58534,48089,2018,-108,44761.0,21301.0,193.74,1.0,-245.0
58535,48089,2019,-79,45374.0,21317.0,206.15,0.0,-108.0
58564,48061,1994,-53,12057.0,287950.0,173.66,0.0,-1278.0
58565,48061,1995,364,12445.0,296948.0,177.1,0.0,-53.0
58566,48061,1996,1092,12691.0,304459.0,184.43,0.0,364.0
58567,48061,1997,1801,13093.0,311522.0,185.7,0.0,1092.0
58568,48061,1998,1459,13717.0,317719.0,191.2,0.0,1801.0
58569,48061,1999,2053,14325.0,324046.0,195.62,1.0,1459.0
58570,48061,2000,1363,14566.0,329131.0,199.31,1.0,2053.0
58571,48061,2001,1225,15408.0,336123.0,204.83,0.0,1363.0
58572,48061,2002,-165,16655.0,342368.0,217.01,0.0,1225.0
58573,48061,2003,-733,17401.0,350194.0,222.57,0.0,-165.0
58574,48061,2004,-517,17878.0,358492.0,229.8,2.0,-733.0
58575,48061,2005,450,18050.0,366299.0,233.05,0.0,-517.0
58576,48061,2006,365,18700.0,373429.0,245.76,3.0,450.0
58577,48061,2007,376,19699.0,380169.0,252.4,1.0,365.0
58578,48061,2008,386,20685.0,386306.0,260.59,1.0,376.0
58579,48061,2009,117,21740.0,393000.0,260.7,4.0,386.0
58580,48061,2010,-389,22191.0,400303.0,263.96,0.0,117.0
58581,48061,2011,653,23352.0,408054.0,261.92,2.0,-389.0
58582,48061,2012,1919,24111.0,413116.0,259.13,0.0,653.0
58583,48061,2013,1831,24594.0,415729.0,254.32,0.0,1919.0
58584,48061,2014,2188,25025.0,417129.0,257.35,0.0,1831.0
58585,48061,2015,2001,25861.0,418698.0,256.79,0.0,2188.0
58586,48061,2016,1927,26636.0,419062.0,266.24,0.0,2001.0
58587,48061,2017,1887,27122.0,420894.0,268.5,1.0,1927.0
58588,48061,2018,1867,27622.0,421506.0,278.43,0.0,1887.0
58589,48061,2019,1227,28940.0,421446.0,283.53,1.0,1867.0
58599,48063,2002,14,25343.0,11399.0,100.0,0.0,178.0
58600,48063,2003,118,25565.0,11549.0,108.92,0.0,14.0
58601,48063,2004,39,25673.0,11582.0,103.41,1.0,118.0
58602,48063,2005,-109,26890.0,11715.0,113.92,0.0,39.0
58603,48063,2006,-17,27626.0,11990.0,127.73,3.0,-109.0
58604,48063,2007,-44,28642.0,12068.0,127.49,1.0,-17.0
58605,48063,2008,-84,29315.0,12253.0,128.72,0.0,-44.0
58606,48063,2009,58,31615.0,12331.0,147.86,0.0,-84.0
58607,48063,2010,-47,31666.0,12364.0,143.08,0.0,58.0
58608,48063,2011,-95,31975.0,12424.0,129.95,0.0,-47.0
58609,48063,2012,-12,32269.0,12421.0,138.69,1.0,-95.0
58610,48063,2013,13,33603.0,12487.0,129.73,0.0,-12.0
58611,48063,2014,17,35333.0,12462.0,145.28,0.0,13.0
58612,48063,2015,33,37307.0,12654.0,143.56,0.0,17.0
58613,48063,2016,143,39399.0,12691.0,149.06,0.0,33.0
58614,48063,2017,37,36609.0,12751.0,159.6,0.0,143.0
58615,48063,2018,-50,36760.0,12829.0,162.46,0.0,37.0
58616,48063,2019,-44,37381.0,12974.0,169.99,0.0,-50.0
58618,48057,1994,214,15908.0,20350.0,100.0,0.0,36.0
58619,48057,1995,99,16285.0,20526.0,101.0,0.0,214.0
58620,48057,1996,147,17507.0,20499.0,104.33,0.0,99.0
58621,48057,1997,151,17413.0,20613.0,104.14,0.0,147.0
58622,48057,1998,315,18400.0,20628.0,97.36,0.0,151.0
58623,48057,1999,298,19402.0,20590.0,115.06,1.0,315.0
58624,48057,2000,212,20645.0,20426.0,108.71,2.0,298.0
58625,48057,2001,118,21398.0,20676.0,130.11,0.0,212.0
58626,48057,2002,348,22096.0,20762.0,126.67,0.0,118.0
58627,48057,2003,161,21871.0,20550.0,137.37,1.0,348.0
58628,48057,2004,41,22398.0,20575.0,138.37,1.0,161.0
58629,48057,2005,133,21886.0,20692.0,140.89,0.0,41.0
58630,48057,2006,-50,23549.0,20715.0,146.74,3.0,133.0
58631,48057,2007,132,25156.0,20839.0,156.51,1.0,-50.0
58632,48057,2008,56,27935.0,20888.0,166.94,1.0,132.0
58633,48057,2009,97,31138.0,21127.0,180.74,5.0,56.0
58634,48057,2010,108,28048.0,21388.0,181.15,0.0,97.0
58635,48057,2011,-42,29901.0,21360.0,182.05,1.0,108.0
58636,48057,2012,39,33267.0,21353.0,176.65,0.0,-42.0
58637,48057,2013,-4,34392.0,21564.0,180.99,0.0,39.0
58638,48057,2014,64,37556.0,21719.0,187.92,0.0,-4.0
58639,48057,2015,99,36944.0,21799.0,201.07,0.0,64.0
58640,48057,2016,52,37189.0,21873.0,195.47,0.0,99.0
58641,48057,2017,302,35974.0,21939.0,214.05,0.0,52.0
58642,48057,2018,16,37583.0,21716.0,222.34,1.0,302.0
58643,48057,2019,226,43679.0,21455.0,227.64,0.0,16.0
58650,48059,1999,-8,19469.0,12796.0,100.0,1.0,3.0
58651,48059,2000,-81,20506.0,12915.0,100.4,1.0,-8.0
58652,48059,2001,-45,20855.0,12885.0,110.74,0.0,-81.0
58653,48059,2002,-27,23008.0,12703.0,110.69,0.0,-45.0
58654,48059,2003,-50,23585.0,12799.0,115.71,1.0,-27.0
58655,48059,2004,-80,24288.0,12913.0,118.89,0.0,-50.0
58656,48059,2005,-33,24196.0,13156.0,121.99,0.0,-80.0
58657,48059,2006,-16,25474.0,13281.0,129.0,3.0,-33.0
58658,48059,2007,-47,26900.0,13309.0,138.21,2.0,-16.0
58659,48059,2008,8,28627.0,13418.0,146.91,1.0,-47.0
58660,48059,2009,-148,29021.0,13474.0,146.94,1.0,8.0
58661,48059,2010,21,28016.0,13548.0,143.22,2.0,-148.0
58662,48059,2011,-3,29751.0,13540.0,144.24,0.0,21.0
58663,48059,2012,13,31430.0,13513.0,147.33,1.0,-3.0
58664,48059,2013,-45,34353.0,13488.0,146.25,0.0,13.0
58665,48059,2014,-116,35831.0,13502.0,150.12,0.0,-45.0
58666,48059,2015,-55,37830.0,13508.0,171.15,0.0,-116.0
58667,48059,2016,-230,37715.0,13595.0,171.34,1.0,-55.0
58668,48059,2017,-201,36874.0,13789.0,179.65,2.0,-230.0
58669,48059,2018,-161,37514.0,13967.0,182.45,0.0,-201.0
58670,48059,2019,-32,40027.0,13986.0,189.69,0.0,-161.0
58672,48055,1994,-391,14618.0,27425.0,91.12,1.0,-217.0
58673,48055,1995,-465,15257.0,28129.0,87.81,0.0,-391.0
58674,48055,1996,-359,15918.0,29635.0,84.82,0.0,-465.0
58675,48055,1997,-470,16465.0,30447.0,110.55,0.0,-359.0
58676,48055,1998,-298,17321.0,31282.0,110.66,0.0,-470.0
58677,48055,1999,-450,18190.0,32023.0,116.28,1.0,-298.0
58678,48055,2000,-616,19047.0,32820.0,122.16,2.0,-450.0
58679,48055,2001,-772,19735.0,32378.0,132.81,1.0,-616.0
58680,48055,2002,-796,20558.0,33654.0,138.37,0.0,-772.0
58681,48055,2003,-307,20541.0,34715.0,147.63,1.0,-796.0
58682,48055,2004,-359,21114.0,35330.0,147.43,0.0,-307.0
58683,48055,2005,84,21275.0,36200.0,146.6,0.0,-359.0
58684,48055,2006,182,22539.0,36388.0,148.54,3.0,84.0
58685,48055,2007,-16,23221.0,36533.0,155.58,2.0,182.0
58686,48055,2008,-54,24274.0,36906.0,163.57,0.0,-16.0
58687,48055,2009,-82,25280.0,37671.0,173.78,1.0,-54.0
58688,48055,2010,-69,25168.0,37829.0,162.62,0.0,-82.0
58689,48055,2011,-122,26607.0,38141.0,163.62,0.0,-69.0
58690,48055,2012,-610,28856.0,38432.0,163.83,1.0,-122.0
58691,48055,2013,-508,29512.0,38648.0,167.72,0.0,-610.0
58692,48055,2014,246,29025.0,39167.0,164.86,0.0,-508.0
58693,48055,2015,-610,29999.0,39670.0,178.39,1.0,246.0
58694,48055,2016,-552,31229.0,40386.0,189.71,1.0,-610.0
58695,48055,2017,-1774,31504.0,41095.0,201.88,2.0,-552.0
58696,48055,2018,-732,32209.0,42302.0,230.09,1.0,-1774.0
58697,48055,2019,-493,33073.0,43129.0,240.89,0.0,-732.0
58709,48065,2004,26,27154.0,6391.0,100.0,0.0,64.0
58710,48065,2005,29,27215.0,6381.0,112.59,0.0,26.0
58711,48065,2006,29,28349.0,6449.0,110.12,3.0,29.0
58712,48065,2007,40,27205.0,6413.0,118.62,1.0,29.0
58713,48065,2008,8,32830.0,6361.0,119.7,0.0,40.0
58714,48065,2009,43,32800.0,6260.0,133.25,1.0,8.0
58715,48065,2010,3,33008.0,6220.0,124.37,0.0,43.0
58716,48065,2011,-23,38441.0,6165.0,124.24,0.0,3.0
58717,48065,2012,7,36229.0,6240.0,140.29,1.0,-23.0
58718,48065,2013,-4,37589.0,6090.0,127.09,0.0,7.0
58719,48065,2014,14,42738.0,5988.0,143.77,0.0,-4.0
58720,48065,2015,45,40459.0,6035.0,145.05,0.0,14.0
58721,48065,2016,-118,42695.0,6014.0,150.46,0.0,45.0
58722,48065,2017,-32,40980.0,6093.0,166.62,0.0,-118.0
58723,48065,2018,4,43496.0,6003.0,166.19,0.0,-32.0
58724,48065,2019,-14,44495.0,5966.0,167.17,0.0,4.0
58815,48077,2002,-215,23908.0,11131.0,100.0,0.0,-88.0
58816,48077,2003,-56,23531.0,11292.0,101.0,0.0,-215.0
58817,48077,2004,38,23594.0,11270.0,109.97,0.0,-56.0
58818,48077,2005,-99,25321.0,11278.0,107.24,0.0,38.0
58819,48077,2006,84,26663.0,11317.0,111.91,3.0,-99.0
58820,48077,2007,58,28988.0,11157.0,117.51,1.0,84.0
58821,48077,2008,54,30921.0,11051.0,126.18,0.0,58.0
58822,48077,2009,36,36080.0,10843.0,125.23,1.0,54.0
58823,48077,2010,14,33986.0,10832.0,128.29,0.0,36.0
58824,48077,2011,35,35456.0,10728.0,123.09,0.0,14.0
58825,48077,2012,-113,37173.0,10668.0,125.61,4.0,35.0
58826,48077,2013,-34,39243.0,10525.0,124.96,0.0,-113.0
58827,48077,2014,3,39792.0,10458.0,125.11,0.0,-34.0
58828,48077,2015,37,41190.0,10380.0,136.28,0.0,3.0
58829,48077,2016,-31,40295.0,10363.0,128.87,1.0,37.0
58830,48077,2017,-135,41484.0,10268.0,141.68,0.0,-31.0
58831,48077,2018,-27,40561.0,10496.0,142.31,0.0,-135.0
58832,48077,2019,-41,42411.0,10439.0,149.46,0.0,-27.0
58861,48073,1994,23,16093.0,40833.0,100.0,0.0,-20.0
58862,48073,1995,-170,16609.0,40707.0,105.75,0.0,23.0
58863,48073,1996,-154,17536.0,42085.0,113.69,0.0,-170.0
58864,48073,1997,114,18479.0,42449.0,109.04,1.0,-154.0
58865,48073,1998,-192,19945.0,42807.0,116.43,0.0,114.0
58866,48073,1999,-64,20861.0,43306.0,116.73,1.0,-192.0
58867,48073,2000,182,20961.0,43653.0,121.23,1.0,-64.0
58868,48073,2001,19,21545.0,46790.0,128.48,0.0,182.0
58869,48073,2002,-17,21523.0,47007.0,126.5,2.0,19.0
58870,48073,2003,-108,21812.0,47136.0,135.34,0.0,-17.0
58871,48073,2004,-34,21948.0,47832.0,134.57,1.0,-108.0
58872,48073,2005,93,22326.0,48315.0,136.72,0.0,-34.0
58873,48073,2006,58,24065.0,48751.0,145.4,3.0,93.0
58874,48073,2007,180,24839.0,49162.0,159.22,1.0,58.0
58875,48073,2008,262,25579.0,49669.0,156.87,1.0,180.0
58876,48073,2009,78,27400.0,49976.0,161.52,3.0,262.0
58877,48073,2010,81,27144.0,50447.0,162.46,0.0,78.0
58878,48073,2011,120,28021.0,50923.0,161.22,0.0,81.0
58879,48073,2012,110,28734.0,51082.0,165.62,1.0,120.0
58880,48073,2013,58,30077.0,51271.0,156.48,0.0,110.0
58881,48073,2014,-63,30813.0,51089.0,163.69,0.0,58.0
58882,48073,2015,-127,31836.0,51187.0,159.34,0.0,-63.0
58883,48073,2016,-49,32649.0,51567.0,163.97,1.0,-127.0
58884,48073,2017,-227,32975.0,51870.0,171.9,1.0,-49.0
58885,48073,2018,-102,33303.0,52099.0,180.91,0.0,-227.0
58886,48073,2019,-38,34754.0,52299.0,187.75,0.0,-102.0
58888,48067,1994,-59,14708.0,30346.0,100.0,0.0,-196.0
58889,48067,1995,-28,15633.0,30307.0,95.28,0.0,-59.0
58890,48067,1996,3,16687.0,30495.0,96.18,0.0,-28.0
58891,48067,1997,-48,17565.0,30595.0,102.13,1.0,3.0
58892,48067,1998,-58,19122.0,30656.0,97.95,0.0,-48.0
58893,48067,1999,79,19590.0,30745.0,113.26,1.0,-58.0
58894,48067,2000,-32,20179.0,30620.0,126.19,1.0,79.0
58895,48067,2001,204,21005.0,30412.0,110.26,0.0,-32.0
58896,48067,2002,86,21228.0,30134.0,120.34,1.0,204.0
58897,48067,2003,193,21377.0,30120.0,125.37,0.0,86.0
58898,48067,2004,40,21919.0,30065.0,127.96,0.0,193.0
58899,48067,2005,-98,23436.0,30053.0,137.91,0.0,40.0
58900,48067,2006,69,24084.0,30088.0,142.07,3.0,-98.0
58901,48067,2007,-42,24861.0,30095.0,157.68,1.0,69.0
58902,48067,2008,-18,26545.0,30176.0,164.2,0.0,-42.0
58903,48067,2009,26,28306.0,30217.0,172.16,2.0,-18.0
58904,48067,2010,-21,27858.0,30297.0,173.93,0.0,26.0
58905,48067,2011,33,30094.0,30487.0,165.92,0.0,-21.0
58906,48067,2012,142,31879.0,30279.0,162.87,3.0,33.0
58907,48067,2013,-150,32877.0,30032.0,171.59,0.0,142.0
58908,48067,2014,133,32877.0,30235.0,175.48,0.0,-150.0
58909,48067,2015,21,34207.0,30119.0,176.49,0.0,133.0
58910,48067,2016,12,34601.0,30137.0,180.01,1.0,21.0
58911,48067,2017,-205,34559.0,30048.0,196.57,3.0,12.0
58912,48067,2018,-17,35133.0,29958.0,200.04,0.0,-205.0
58913,48067,2019,108,36572.0,30125.0,205.52,0.0,-17.0
58942,48071,1994,-257,17923.0,20828.0,122.38,0.0,-189.0
58943,48071,1995,-376,19166.0,21323.0,123.46,0.0,-257.0
58944,48071,1996,-554,20058.0,22026.0,131.15,1.0,-376.0
58945,48071,1997,-710,21244.0,22629.0,135.25,0.0,-554.0
58946,48071,1998,-661,22934.0,23261.0,140.16,0.0,-710.0
58947,48071,1999,-137,24084.0,23791.0,147.4,1.0,-661.0
58948,48071,2000,-556,25562.0,23993.0,153.88,1.0,-137.0
58949,48071,2001,-594,27078.0,26188.0,160.98,0.0,-556.0
58950,48071,2002,-585,27705.0,26811.0,171.82,1.0,-594.0
58951,48071,2003,-421,27008.0,27490.0,180.14,0.0,-585.0
58952,48071,2004,-721,27829.0,28021.0,184.76,1.0,-421.0
58953,48071,2005,-219,29597.0,28749.0,192.33,0.0,-721.0
58954,48071,2006,-98,30587.0,29388.0,195.85,3.0,-219.0
58955,48071,2007,-107,32914.0,29980.0,205.73,1.0,-98.0
58956,48071,2008,-443,35094.0,30714.0,213.59,1.0,-107.0
58957,48071,2009,-1408,38044.0,31619.0,223.28,3.0,-443.0
58958,48071,2010,-612,36938.0,34230.0,222.32,0.0,-1408.0
58959,48071,2011,-40,39156.0,35311.0,220.18,0.0,-612.0
58960,48071,2012,-465,42538.0,35693.0,219.09,0.0,-40.0
58961,48071,2013,-472,44596.0,36497.0,223.03,0.0,-465.0
58962,48071,2014,-376,46138.0,37359.0,229.69,0.0,-472.0
58963,48071,2015,31,48450.0,38287.0,243.83,0.0,-376.0
58964,48071,2016,-489,50926.0,39025.0,259.1,0.0,31.0
58965,48071,2017,-1060,51450.0,40160.0,278.73,0.0,-489.0
58966,48071,2018,-855,52485.0,41249.0,290.32,1.0,-1060.0
58967,48071,2019,-1211,54718.0,42128.0,317.5,0.0,-855.0
59104,48029,1994,-3600,19042.0,1252932.0,223.79,1.0,-3835.0
59105,48029,1995,-1301,19923.0,1269318.0,230.13,0.0,-3600.0
59106,48029,1996,-760,20957.0,1291729.0,236.25,0.0,-1301.0
59107,48029,1997,1576,21727.0,1309673.0,237.4,1.0,-760.0
59108,48029,1998,516,22890.0,1336027.0,237.2,1.0,1576.0
59109,48029,1999,1048,24300.0,1354837.0,244.42,1.0,516.0
59110,48029,2000,-8,25314.0,1372867.0,248.44,2.0,1048.0
59111,48029,2001,694,27310.0,1398834.0,259.11,0.0,-8.0
59112,48029,2002,-5337,27877.0,1419020.0,270.68,0.0,694.0
59113,48029,2003,-4348,28108.0,1446755.0,280.95,1.0,-5337.0
59114,48029,2004,-5491,29346.0,1469623.0,290.37,0.0,-4348.0
59115,48029,2005,-5759,29902.0,1500919.0,302.74,0.0,-5491.0
59116,48029,2006,-14879,31383.0,1529270.0,325.34,3.0,-5759.0
59117,48029,2007,-14716,33347.0,1573935.0,354.48,2.0,-14879.0
59118,48029,2008,-9968,34394.0,1615210.0,376.61,1.0,-14716.0
59119,48029,2009,-6545,36018.0,1651709.0,379.01,5.0,-9968.0
59120,48029,2010,-11233,34137.0,1685628.0,375.02,0.0,-6545.0
59121,48029,2011,-9944,35456.0,1723780.0,368.91,1.0,-11233.0
59122,48029,2012,-9152,38023.0,1755360.0,367.41,2.0,-9944.0
59123,48029,2013,-9738,38384.0,1788768.0,369.96,0.0,-9152.0
59124,48029,2014,-8431,39075.0,1821354.0,378.76,0.0,-9738.0
59125,48029,2015,-7076,41770.0,1857977.0,400.68,0.0,-8431.0
59126,48029,2016,-7412,42512.0,1894811.0,428.45,0.0,-7076.0
59127,48029,2017,-6833,42449.0,1927409.0,459.45,0.0,-7412.0
59128,48029,2018,-3387,44170.0,1956394.0,490.32,1.0,-6833.0
59129,48029,2019,-5405,46531.0,1981061.0,519.29,0.0,-3387.0
59131,48041,1994,543,15208.0,129243.0,164.39,1.0,-131.0
59132,48041,1995,940,15530.0,130348.0,173.3,0.0,543.0
59133,48041,1996,1226,16072.0,130839.0,174.18,1.0,940.0
59134,48041,1997,689,16839.0,130688.0,177.48,0.0,1226.0
59135,48041,1998,1141,17929.0,132220.0,178.82,0.0,689.0
59136,48041,1999,891,18608.0,132919.0,185.1,1.0,1141.0
59137,48041,2000,1420,19166.0,134213.0,192.12,1.0,891.0
59138,48041,2001,1679,20104.0,153145.0,203.62,0.0,1420.0
59139,48041,2002,1245,21193.0,155533.0,212.99,0.0,1679.0
59140,48041,2003,530,21514.0,159297.0,220.56,0.0,1245.0
59141,48041,2004,940,22677.0,163279.0,227.14,0.0,530.0
59142,48041,2005,1003,23292.0,166150.0,235.41,0.0,940.0
59143,48041,2006,438,24325.0,169824.0,244.85,3.0,1003.0
59144,48041,2007,1024,25627.0,175433.0,256.11,1.0,438.0
59145,48041,2008,477,26611.0,179472.0,267.7,0.0,1024.0
59146,48041,2009,-122,28701.0,185098.0,275.81,4.0,477.0
59147,48041,2010,751,28557.0,191434.0,284.82,0.0,-122.0
59148,48041,2011,1348,29783.0,195693.0,289.96,0.0,751.0
59149,48041,2012,947,30990.0,197481.0,285.96,0.0,1348.0
59150,48041,2013,718,32493.0,200304.0,291.21,0.0,947.0
59151,48041,2014,324,33254.0,204164.0,293.52,0.0,718.0
59152,48041,2015,-115,35144.0,209039.0,311.49,0.0,324.0
59153,48041,2016,579,35472.0,216339.0,334.71,0.0,-115.0
59154,48041,2017,2157,35734.0,219881.0,364.3,1.0,579.0
59155,48041,2018,905,37426.0,223985.0,382.56,0.0,2157.0
59156,48041,2019,1092,40124.0,226011.0,398.36,0.0,905.0
59158,48039,1994,-1914,19053.0,207090.0,157.17,0.0,-1377.0
59159,48039,1995,-638,19580.0,211015.0,159.06,0.0,-1914.0
59160,48039,1996,-1981,20411.0,214311.0,160.23,1.0,-638.0
59161,48039,1997,-2329,21453.0,218530.0,163.67,0.0,-1981.0
59162,48039,1998,-2359,23197.0,223309.0,166.76,0.0,-2329.0
59163,48039,1999,-2695,24217.0,228859.0,173.16,2.0,-2359.0
59164,48039,2000,-2440,24998.0,234303.0,182.0,2.0,-2695.0
59165,48039,2001,-2609,26800.0,243116.0,192.49,0.0,-2440.0
59166,48039,2002,-3871,28323.0,248280.0,202.22,1.0,-2609.0
59167,48039,2003,-3004,28319.0,255246.0,210.15,1.0,-3871.0
59168,48039,2004,-3393,28492.0,261269.0,215.26,2.0,-3004.0
59169,48039,2005,-3906,28774.0,268051.0,220.24,0.0,-3393.0
59170,48039,2006,-5148,30685.0,274336.0,228.19,3.0,-3906.0
59171,48039,2007,-4913,33306.0,284248.0,240.35,1.0,-5148.0
59172,48039,2008,-3412,36135.0,293296.0,246.35,1.0,-4913.0
59173,48039,2009,-3172,37763.0,301336.0,246.35,3.0,-3412.0
59174,48039,2010,-1656,36207.0,309236.0,245.86,0.0,-3172.0
59175,48039,2011,-1420,36920.0,314494.0,244.92,0.0,-1656.0
59176,48039,2012,-1642,38914.0,319214.0,237.48,0.0,-1420.0
